상가업소번호,상호명_지점,상권_코드,전용면적,리뷰수,별점,카페_추정매출
MA010120220800022739,더블하모니,3110554,275.9569046265662,0.0,,331030453.7040526
MA010120220800022809,국제다방,3120009,179.23381669434366,0.0,,5719699363.518052
MA010120220800022894,혜화동콩집,3110024,64.41024120958961,60.0,4.355,586165180.6603878
MA010120220800023103,수요일,3120008,204.7577198520651,225.0,3.915,1541631274.383148
MA010120220800023123,백년건강음료,3120009,831.6880243214805,0.0,5.0,14665708962.294592
MA010120220800023216,담다,3120210,88.70995165861117,69.66666666666667,4.8999999999999995,6113009203.27054
MA010120220800023292,지하철다방,3120014,337.4589773149367,0.0,,5128285331.192633
MA010120220800023619,덤,3110024,100.13713385718938,0.0,,467607070.49698055
MA010120220800023973,스탐티쉬,3110009,73.23289230658683,128.0,4.6899999999999995,605820319.777143
MA010120220800024000,커피투어,3120003,132.0099235833706,304.0,4.318333333333334,4284373098.1466913
MA010120220800024291,바닐라스카이,3130010,567.6235233831509,0.0,4.44,6842184725.159913
MA010120220800024389,소연,3110019,89.00667979553745,45.0,4.4,607485930.5139313
MA010120220800024464,아리스타커피,3120043,1848.7099981040926,11.8,4.071875,3021269927.8571677
MA010120220800024651,카페모노블럭,3120103,370.7958958093847,281.0,4.125,4857657516.792957
MA010120220800024794,조은날,3120003,1482.4675328857832,0.0,,1738815505.4026728
MA010120220800024974,미스터브리즈커피 대림점,3110776,20.239014222812273,7.5,4.335,24030947474.871773
MA010120220800025092,엠케이투,3120002,80.62691289965618,134.0,3.4,1101937604.4564602
MA010120220800025310,소마,3110006,112.47029474244063,170.0,3.7,100919223.01539078
MA010120220800025912,홀릭,3120012,90.26154112370006,0.0,,888576495.2775794
MA010120220800026291,태을커피,3120006,994.5943065449968,188.0,3.6799999999999997,6520285842.429462
MA010120220800026481,동네커피,3110018,76.23117641956911,25.5,4.33,235441506.97269255
MA010120220800026630,브라운팩토리,3120062,104.24819127508799,0.0,,1784456258.4833477
MA010120220800026936,커피한잔,3110008,87.12761082916583,708.0,4.6466666666666665,1125479481.7594426
MA010120220800027131,보티,3120007,147.95181771475856,0.0,4.57,1032310020.691531
MA010120220800027631,통밀로만,3130020,73.54329416785764,0.0,,2036052354.28119
MA010120220800028316,금농,3110197,238.48469889315476,0.0,4.42,173363641.0
MA010120220800028706,피피앤에프,3110020,76.31061205566074,0.0,5.0,612085321.8884133
MA010120220800029250,브람스,3120007,83.03702487727755,116.0,3.2649999999999997,1481697214.5209463
MA010120220800029362,이공오도씨,3110021,131.47942350412404,248.0,4.3149999999999995,923814337.1069629
MA010120220800029475,Teastory,3120009,237.89528873734014,0.0,4.75,6523778834.5891485
MA010120220800029549,Cafe-D55,3120005,50.42769024252768,0.0,4.45,484486919.50223243
MA010120220800029586,마가리,3120013,124.73633251753438,159.0,4.645,1159745626.825379
MA010120220800030036,폴링,3120009,221.87856974819033,0.0,4.49,6304229891.027831
MA010120220800030084,수래연,3120003,899.9521686531823,6.0,4.475,1414955653.9169626
MA010120220800030108,김종영미술관카페,3110016,564.4442491926998,124.0,4.52,548860023.1701007
MA010120220800030119,자스,3120004,118.48897243942666,13.0,4.470000000000001,1716527505.6801445
MA010120220800030217,스크웨어,3120003,85.55364340146876,0.0,,798575851.3102552
MA010120220800030323,홈스테드 대학로점,3120012,216.83896202077182,191.0,3.745,2598952538.660485
MA010120220800030348,초당,3120008,108.15865721997567,15458.0,5.0,33112644762.76916
MA010120220800030710,지중해,3120009,163.94215367287802,1114.0,4.5075,23674285207.01241
MA010120220800030749,커피다이어리,3120026,975.6376796394713,1.0,4.0,1572491246.1503155
MA010120220800030923,92도,3120055,67.80116471941756,20.0,4.050000000000001,2318605936.84338
MA010120220800031016,커피팩토리 동대문,3130012,1000.938557070297,197.5,4.433333333333334,1458295300.3548381
MA010120220800031058,오후,3120009,70.13324815795531,1480.0,4.0,28355855253.969406
MA010120220800031143,소소,3120007,48.31360547965225,37.666666666666664,4.766666666666667,1012125339.8463558
MA010120220800031379,반달,3110325,120.3514153852771,0.0,4.84,989181438.9165807
MA010120220800031710,미니찻집,3130012,4209.0667363180555,0.0,,315390775.070188
MA010120220800031772,카페드람브르,3120006,132.93851626397955,369.5,4.1000000000000005,9326765547.29564
MA010120220800032087,영다방,3120015,115.52907958632498,0.0,,900561868.4867545
MA010120220800032114,아리스타,3120062,154.10740365892332,10.75,4.391666666666667,2572317547.3075066
MA010120220800032118,커피브론즈,3120007,54.51110876798287,706.0,4.42,4405455081.931477
MA010120220800032250,합동매점,3130012,4209.0667363180555,0.0,,315390775.070188
MA010120220800032823,카페지밥,3120005,120.63911406915544,39.0,4.494999999999999,656435981.8308425
MA010120220800032863,카페트루어스,3120006,994.5943065449968,273.0,4.234999999999999,8340572466.522188
MA010120220800033032,코피발리,3110028,166.31937927887162,41.5,4.47,1849242007.83784
MA010120220800033085,프레드매스,3120003,574.204053192152,47.0,4.705,1661533244.237533
MA010120220800033275,카페헐리우드,3120008,228.58119306404768,51.0,4.17,1225890004.4897642
MA010120220800033480,이디야커피,3120006,182.1328536122579,19.217391304347824,3.804509803921569,1886905306.5683262
MA010120220800033679,커퍼커피,3110022,175.94436242607816,35.0,4.415,1774746402.5325377
MA010120220800033726,카페올웨이즈,3120009,93.33958233789178,15.0,3.35,4786412936.19497
MA010120220800033990,오가다,3120008,198.72644309851688,62.0,4.28,1189819018.5282564
MA010120220800034023,쇼콜라디제이,3120003,574.204053192152,110.0,4.48,2377452133.4019914
MA010120220800034190,소격동37번지KITCHEN,3120005,53.53487980931659,0.0,4.41,487528230.674589
MA010120220800034347,카페효제눅,3120013,80.12378447373763,268.0,4.56,1132837507.5593667
MA010120220800034358,지유가오카핫초메,3120007,104.61132973940438,551.0,4.095000000000001,3727483031.980056
MA010120220800034416,플랜비원,3110015,194.98874453021247,0.0,,687571810.2370293
MA010120220800034421,카페감,3110020,89.1486831777682,28.0,4.795,1209382415.232063
MA010120220800034470,가회한경헌,3110018,75.58870656519098,55.0,4.255,275652962.8470194
MA010120220800034855,커피투어,3130002,87.9402830019496,304.0,4.318333333333334,13191045306.19578
MA010120220800034883,언니네다락방,3120012,435.51612851322307,27.0,4.595000000000001,2077464077.0687528
MA010120220800035344,카페통,3120009,237.89528873734014,12.0,3.755,6719445481.114946
MA010120220800035353,라디오엠,3120005,456.4156768485561,438.0,3.46,2050780371.9510052
MA010120220800035466,아이커피샵,3130001,135.2495781963017,1.0,4.835,1584039576.231401
MA010120220800035736,유메미루,3120013,398.6751543402984,82.0,4.09,1941618940.8674204
MA010120220800035777,일립스,3120006,183.57484922888176,47.0,4.785,2483743462.944073
MA010120220800035795,에코레카페앤그로서리,3110008,157.9433991306075,227.0,3.8,764419026.4611042
MA010120220800035960,띠아모 동대문역점,3120015,95.92004676983996,0.0,4.53,833334867.2351722
MA010120220800036168,커피투어,3110012,131.32247410993543,304.0,4.318333333333334,2228508791.5238543
MA010120220800036379,반다지,3130001,70.06081662176035,0.0,,1275558633.4804618
MA010120220800036591,모노커피,3120012,111.90705104598248,30.0,4.5649999999999995,1162280784.5985372
MA010120220800036614,정주,3110028,166.31937927887162,138.0,3.905,3519498941.6876664
MA010120220800036866,심우방,3120008,65.54471266643542,0.0,4.75,797492099.2696799
MA010120220800037232,레이지,3110003,627.4987148421468,64.0,3.9299999999999997,1555710492.7276754
MA010120220800037417,나인커피로스터스,3110014,65.58392485734508,123.0,4.33,198009022.57564357
MA010120220800037691,왕관커피숍,3120014,337.4589773149367,0.0,5.0,5128285331.192633
MA010120220800037703,올리브,3110003,1186.579420197322,64.0,4.6125,1914283984.4569976
MA010120220800037739,카페이드라,3120007,66.83765108804818,200.0,4.595000000000001,1872337738.8304856
MA010120220800038167,첫만남,3120012,135.0593808710689,484.0,3.8499999999999996,4424445806.844043
MA010120220800038168,플러스커피앤코,3120003,253.1755010753779,16.0,4.5,1093161363.178786
MA010120220800038309,이디야커피,3120004,3622.90023842675,19.217391304347824,3.804509803921569,4492746979.500277
MA010120220800038462,만타,3110028,27.170653980601244,41.0,2.9,1363024256.4361835
MA010120220800038508,카페다커피독립문,3110002,81.46879378746925,154.0,4.6,9353289465.463
MA010120220800038802,모던팩토리,3120007,48.25602639173027,0.0,,821497325.3506048
MA010120220800038884,이미,3120008,1430.7379205518707,1069.5,4.68,5724283187.102903
MA010120220800038914,미스터브리즈커피,3110002,163.57949118455684,7.5,4.335,2698092700.8602896
MA010120220800039010,갤러리콘서트카페'시가연',3120008,143.308994330483,0.0,,951074156.0577624
MA010120220800039169,무궁화,3110037,63.664511417023355,1079.0,4.365,1863575285.3361685
MA010120220800039172,웬즈데이,3110008,98.28257260446708,0.0,,403121065.0188574
MA010120220800039397,어반스테이,3120006,86.96898563911483,26.0,4.17,1912932859.695693
MA010120220800039454,통인길커피점,3130001,752.3035839523872,0.0,,4361820881.85762
MA010120220800039477,사랑방,3120008,108.15865721997567,2747.0,4.375,6609351445.631655
MA010120220800039586,크레프트라온,3120072,512.1199442567901,0.0,,2877835765.000155
MA010120220800039628,망고랑,3110018,168.08358036410266,72.0,2.92,396253842.8998265
MA010120220800039668,제비꽃다방,3110009,188.09107288893014,355.0,4.465,1396016844.4466617
MA010120220800040038,수애뇨339,3110016,154.48764921632988,202.0,3.99,522044024.7764142
MA010120220800040127,커피온리역점 광화문,3120003,61.44152984555036,16.0,4.220000000000001,964165905.7994184
MA010120220800040278,스튜디오잇,3120002,70.28184328093522,0.0,,807284914.6807529
MA010120220800040317,더한옥,3120007,202.6865767397305,95.0,4.17,1628621462.267115
MA010120220800040374,문경새재,3120016,72.25401497368067,2697.0,3.665,15139219578.927423
MA010120220800040548,카페마루,3120009,237.89528873734014,237.0,4.0,10388195103.473644
MA010120220800040575,슬로스텝,3120012,259.0758788131002,756.0,3.7,6697554181.8889265
MA010120220800040660,인산인해,3120008,141.76583038297167,31.0,3.545,1012727247.3025541
MA010120220800040990,아더,3110544,138.9961518765478,1.0,5.0,427561394.051674
MA010120220800041059,카페자스,3120003,197.80411207363707,42.75,4.255,1359870587.1139123
MA010120220800041237,다인스카페 연지점,3120013,191.20817388369153,9.0,4.574999999999999,1212775580.586032
MA010120220800041256,구카페종로1점,3120006,891.9595894033297,0.0,,2365450202.7227693
MA010120220800041328,더커피,3130010,70.56646288843538,7.0,4.483750000000001,5217583213.205022
MA010120220800041690,자후,3120004,3622.90023842675,0.0,,4088727460.4059463
MA010120220800041887,디끌레,3120176,193.40532739989604,195.0,4.4,889336800.4954228
MA010120220800042370,비스트로에버,3130183,97.21566063373618,78.0,4.01,1658073254.1237407
MA010120220800042852,누아흐,3130070,995.4785019696424,200.0,4.765000000000001,6527860145.2983885
MA010120220800043119,바람부는섬,3120008,96.3603667673541,12.0,4.65,883449960.5804698
MA010120220800044766,수다방,3110376,84.53376891453233,1.0,5.0,1230348688.5398748
MA010120220800044910,모모모,3110891,167.47441067592143,2.0,4.635,228445387.74196246
MA010120220800045495,혜성커피숍,3111071,131.34572228447462,0.0,,396246745.9466553
MA010120220800046638,더쌍화커피,3120156,122.2577351501044,37.666666666666664,4.341666666666667,4006714544.8229413
MA010120220800046987,다리치,3120009,112.7762477879203,0.0,,4808271235.456418
MA010120220800047155,행복한커피상점커피정,3110640,877.0845314866931,0.0,,1810063676.0074914
MA010120220800049418,몽떼,3110072,77.96622198784253,142.0,4.9,3326658227.3123837
MA010120220800050864,잠실그릴샐러드&더쥬스 데일리,3120225,2751.8890565985166,237.0,3.4,23915310488.112022
MA010120220800051466,올웨이즈온,3120160,100.55309524535188,0.0,4.66,2223672501.507336
MA010120220800052530,소소,3110060,36.40015297662756,37.666666666666664,4.766666666666667,967675325.3274895
MA010120220800053202,금나막스2,3120041,58.36315417865466,0.0,4.45,532284392.35803986
MA010120220800054005,아사녀다방,3120009,473.9111120855675,4.0,4.9399999999999995,9825330553.293865
MA010120220800055197,우이천커피,3110376,50.33819462691228,0.0,,1040107862.2527667
MA010120220800056622,제이드커피,3110615,1011.3791824144837,50.0,5.0,8671292593.885
MA010120220800057808,모타운커피,3111013,214.01362267133118,0.0,4.0,707283432.7746614
MA010120220800058284,타쎄,3111085,93.85223297009506,0.0,4.66,1062841543.2903434
MA010120220800062188,오앤디,3120065,107.54603385599309,370.0,4.68,4978160672.709814
MA010120220800062639,카페체인지,3110140,225.94707561518572,8.0,4.855,1322204625.3287642
MA010120220800063925,심스인베스트주,3120213,247.96381994532064,0.0,,1873078528.8132205
MA010120220800064237,도서출판에이앤에이,3110005,788.7995120980737,0.0,,1444114210.6885884
MA010120220800066254,컨퍼런스하우스달개비,3120003,107.97687930623735,0.0,4.4,813602971.3540596
MA010120220800066391,가은,3120090,366.2252306481831,0.0,,5036043964.609845
MA010120220800067034,나눔문화연구소,3120002,147.98793433838784,0.0,,1139038436.731828
MA010120220800067416,보령중보재단,3120010,968.8517755831734,0.0,,8850342812.700924
MA010120220800068015,아주신씨화곡파우암재단,3120003,185.9456852242784,0.0,,866152866.2366942
MA010120220800069203,커피스미스에프씨종로지점주,3120006,102.4318028454009,0.0,2.7,1375419777.260097
MA010120220800070161,청하고려인삼주,3110005,1385.4967107264274,0.0,,1903434157.3114114
MA010120220800071236,오픈찬스,3001492,68.34429002445123,0.0,,12509701716.04201
MA010120220800072772,미리온,3120002,174.24693061595315,0.0,,1251191815.6758485
MA010120220800073062,할리스엘지리테일주 광화문,3120003,1100.7489180026755,0.0,1.6,1482002117.6032987
MA010120220800073538,티씨케이컴퍼니TCKCompany,3120208,284.89322784006436,0.0,4.62,6921557901.760316
MA010120220800074745,언더투에니포주,3130012,192.86558617458525,0.0,,139807326.84994167
MA010120220800075494,뎀셀브즈,3110559,74.44518010011552,5.0,5.0,319869467.0711842
MA010120220800075960,대양푸드빌,3120009,286.8997877879782,0.0,,7195834231.3740425
MA010120220800076059,씨플라밍고,3120005,456.4156768485561,454.0,4.365,2093816456.118305
MA010120220800079823,카페미우,3110060,55.58498818666128,137.0,4.675000000000001,1513236083.3923402
MA010120220800082280,온어롤,3110544,249.31268807965256,50.0,4.9,673724633.8950424
MA010120220800084577,팀트,3120003,211.41413743628576,181.0,4.505000000000001,2940076148.729127
MA010120220800085352,골목카페,3120069,140.80679701190596,891.0,4.391666666666667,24861311795.691734
MA010120220800086424,이디아신촌기차역점,3110520,127.885065095424,55.0,3.62,1501050895.4923408
MA010120220800087173,라이프커피컴퍼니,3130179,210.8874304516823,0.0,4.4,708935588.9235772
MA010120220800087245,모쿠816,3120191,250.40442395721863,117.5,3.8666666666666667,4400777019.26368
MA010120220800088524,카페나우어데이즈,3130119,162.50169603831824,60.0,4.66,1306022766.3629599
MA010120220800088684,투썸플레이스동 여의도점,3120149,697.1110270502629,0.0,,1929110920.8832479
MA010120220800088795,매머드익스프레스 선유도점,3110760,210.77077241996372,7.861111111111111,3.8583333333333334,1393653764.9619594
MA010120220800089608,커피와쟁이,3110943,128.16199943480038,18.0,3.1,2038459683.8707755
MA010120220800089682,하이네스,3110559,76.23193222006029,106.0,4.3,439069325.0881135
MA010120220800090627,이디야다동점,3120026,572.7577020754912,18.0,3.7800000000000002,1621610614.1831157
MA010120220800090754,차사랑,3120003,1253.3963955754145,0.0,4.46,1584620577.3568718
MA010120220800090849,벤센느,3111073,65.0532472187549,0.0,4.25,999070860.2483858
MA010120220800091091,카페인중독종로2가점,3120006,1556.8090242117676,0.0,,3199014930.7437387
MA010120220800091261,블루베르,3130318,85.04333146251832,96.0,4.52,8530805327.808785
MA010120220800091651,24시무인카페만월경 길동점,3111083,129.95252192288683,0.0,,710922680.1391822
MA010120220800093321,탠저린,3120191,315.1980268270238,48.0,4.5,3364913306.9995275
MA010120220800094347,컨큐어카페,3110559,101.70347549392251,194.5,4.5,580398635.890615
MA010120220800095126,테누,3110562,119.38473618760871,476.0,3.4,327088160.9328674
MA010120220800095406,라이트업커피 신논현점,3120187,441.69545172153437,2.0,2.78,3573749434.553378
MA010120220800095669,메이크메이드,3110018,115.95934315972593,0.0,,241791753.75424752
MA010120220800096535,토니웍스,3110695,150.7066399212834,0.0,,1919605383.449258
MA010120220800096654,원즈커피,3110166,114.69328696524282,257.0,4.58,5909450856.589302
MA010120220800096867,카페시월,3110229,299.8168273962322,9.0,5.0,7171804901.405426
MA010120220800096939,아르테,3110718,65.81474923182209,18.0,4.6,3185267025.0047174
MA010120220800098195,피피커피,3110544,97.7035444378113,336.0,4.535,779709502.3118095
MA010120220800098955,오슬로우노량진점,3120153,473.608426704635,0.0,4.2,44514931291.74347
MA010120220800099171,에스페레커피,3130137,108.3944122386832,31.0,4.425,35362306212.07392
MA010120220800099864,이디야연남동점,3110509,214.81625468119455,48.0,4.234999999999999,710168242.8019123
MA010120220800099882,컨티넨탈커피,3130072,99.2653134019608,85.0,4.4,7394995956.4138775
MA010120220800101358,플,3110958,149.151843004184,2.0,5.0,124558522.03689191
MA010120220800101998,빅스트로우,3120007,202.75176563674384,0.0,4.37,1148279041.9006968
MA010120220800102157,컴포즈커피사가정역점,3120068,131.9839546343928,10.0,5.0,3466848720.954332
MA010120220800102458,카페콤피,3120227,4572.539918049973,267.0,4.625,32823345173.007706
MA010120220800103104,커피집,3110049,353.1293465759278,307.44444444444446,4.200555555555556,2484620822.478131
MA010120220800103307,아르봉봉,3120104,64.44477941372242,0.0,,704699203.6895305
MA010120220800103719,카페드앙떼띠,3120165,143.77355700917116,0.0,,3780303409.258276
MA010120220800103931,플레이스원,3110316,123.76496827284669,60.0,4.654999999999999,2044123483.0693154
MA010120220800105068,메가엠지씨커피신월 사거리점,3110593,94.07890024468628,15.5,3.4,6304436132.331925
MA010120220800105121,온휠스로스터즈,3110625,46.22082704178565,13.0,4.609999999999999,1398759643.579629
MA010120220800106017,커피원,3120004,1102.0717780752952,839.0,4.612500000000001,19824617395.692165
MA010120220800106885,리커버리커피바,3110138,84.27302629953377,193.0,4.4725,920543869.4289356
MA010120220800108935,커피다운도곡 본점,3120201,312.45419111257206,0.0,,2602467312.4392667
MA010120220800108939,에스디인터내셔날나인블럭예술의전당점,3120171,289.9299873299515,0.0,4.4,3473196518.8488135
MA010120220800108961,카페프라미스,3120187,413.2967988728249,99.0,4.5,6932162893.045638
MA010120220800111125,파오,3130179,333.12459917479816,60.0,4.49,1174099440.1057339
MA010120220800115286,서울에스프레소,3120050,53.17755557561185,6.0,5.0,380178582.6098276
MA010120220800115320,이어커피로스터스,3110576,57.73119637644544,347.0,4.67,2307669929.432845
MA010120220800116848,본정초코렛,3130024,1975.809102149987,0.0,,16418255159.495195
MA010120220800117732,커피집,3130024,2076.573464369631,307.44444444444446,4.200555555555556,36179502441.93631
MA010120220800119043,솔커피숍,3130033,7796.622436234671,21.0,5.0,4877375911.460837
MA010120220800119325,뽀뽀,3130024,125.7173043925198,4.0,4.0,4964075402.831232
MA010120220800120281,프라자,3130024,98.6646928204417,10.0,4.665,5166165047.323266
MA010120220800120586,샘터찻집,3130024,67.74551285722525,0.0,,4348557943.402075
MA010120220800120719,카페7그램,3120192,1453.70025565146,0.0,4.32,4995906166.783366
MA010120220800120941,이디야한국 은행점,3120022,450.2746353774608,24.0,3.4299999999999997,11775296595.572104
MA010120220800121379,을지,3120031,167.98739332735306,76.0,4.285,3165426605.563851
MA010120220800121651,파란나무,3120107,1184.7465122925619,24.0,4.5175,2413219592.6269417
MA010120220800121990,민속찻집,3130024,208.99160955827293,5.0,4.2,5553179019.39571
MA010120220800122205,이디야커피,3120021,74.70566734410019,19.217391304347824,3.804509803921569,1359060696.4823542
MA010120220800122972,에스프레소0039,3120026,141.54450909255365,3.0,3.765,956981404.3502464
MA010120220800124120,덕수궁전통차전문,3120020,128.38871512279678,0.0,,1323873422.3852115
MA010120220800126580,오코아,3120026,98.71079214357425,0.0,4.36,858407461.1649833
MA010120220800126766,네스카페,3120020,175.5536857200936,0.0,,1430114127.932441
MA010120220800126767,시티커피,3120031,505.6879957785333,27.0,4.715,3595503972.216873
MA010120220800128036,커피스탠드,3001492,741.2959954235055,0.0,4.34,22906622099.758263
MA010120220800128061,원커피숍,3120031,118.81477257927605,578.0,5.0,9675174327.712208
MA010120220800128142,빈스빈스커피가로수길점,3120186,183.2824290425775,0.0,3.3,2713645902.370203
MA010120220800128200,우리커피,3130024,2851.004093853965,0.0,4.41,21954481158.389187
MA010120220800128718,더컵,3001492,113.631468130596,0.0,,13208883035.20964
MA010120220800129022,별나라콩다방,3120217,166.25676316275238,13.0,3.835,6010665460.048034
MA010120220800129179,란생과일쥬스,3120043,2575.0008509022314,0.0,4.7,3146643829.450267
MA010120220800130423,시에스타,3120020,76.07323461490017,6.0,3.9650000000000003,1269578165.8325746
MA010120220800131703,벨라지오,3130024,1892.7981093155452,67.0,4.3375,20060788489.69889
MA010120220800132074,커피락펍,3120021,310.5643078756701,0.0,4.42,1321005398.311179
MA010120220800132180,다동커피집,3120026,74.06965014560343,106.0,4.04,3128925744.195027
MA010120220800132749,레몬트리카페,3120190,705.4596106093238,10.0,5.0,5950097457.047696
MA010120220800133847,요거프레소을지로 3가점,3120031,68.49329578063688,16.0,5.0,2049979388.9016612
MA010120220800134362,더잇다,3110204,52.294469358912636,1.0,5.0,1135431148.9610753
MA010120220800134607,카페오브,3120043,2009.1889666202694,216.0,5.0,9710231710.608654
MA010120220800134661,테라로사,3120025,5299.824443943591,567.0,4.765000000000001,43413547478.75716
MA010120220800135126,엔제리너스 을지로4가점,3120033,9375.659577696755,111.0,3.905,21753828881.80202
MA010120220800135186,카페아일랜드,3120018,603.34605452418,42.0,4.0649999999999995,3319220510.666039
MA010120220800135989,아리스타커피,3001492,741.2959954235055,11.8,4.071875,24738514347.06962
MA010120220800136112,사랑채,3120026,1766.287525277833,168.0,4.715,5804573548.044405
MA010120220800136293,할리스커피충정래미안,3120018,244.2011476472136,30.0,3.73,2342199964.1286426
MA010120220800136549,모노치즈 을지로점,3001492,741.2959954235055,65.0,4.125,32997553970.541145
MA010120220800136644,카페일오,3130024,532.483587740692,0.0,4.86,7288456420.301121
MA010120220800136780,맘모커피&펍,3130024,231.54815094760696,0.0,,5384851307.731697
MA010120220800138159,카페길,3120021,74.70566734410019,310.0,3.9875000000000003,4438684714.7163925
MA010120220800138374,휴식,3120026,975.6376796394713,4.25,4.49,1642702792.2330592
MA010120220800138469,와하하커피,3110040,53.46887262095184,4.0,5.0,632695693.7388083
MA010120220800138934,남산까페,3130024,449.4532442401196,1720.0,4.21,113751352780.98656
MA010120220800139390,플라비우스,3120021,1737.8929432955356,2.0,4.71,2343564865.7450275
MA010120220800139460,버클리쿠키,3110293,58.25912246809827,0.0,5.0,676809628.8719807
MA010120220800139602,더베이커스테이블,3120005,138.72098677438564,2651.0,3.59,7699362332.477308
MA010120220800139613,초이커피숍,3120043,2575.0008509022314,0.0,,3146643829.450267
MA010120220800141085,광커피,3130221,120.54128100603869,34.0,3.975,7440710995.981378
MA010120220800141921,아재커피남대문점,3120043,335.4332070992929,3.0,4.67,1684667543.7912242
MA010120220800142079,라디오데이즈,3110028,89.23862452787677,0.0,4.87,866431224.8489157
MA010120220800142095,아이엠카롱,3110735,217.79759305441144,12.0,4.8149999999999995,2843002588.0855103
MA010120220800142131,어반스테이,3120043,65.34208716394022,26.0,4.17,2237537387.904943
MA010120220800143252,꿀소담,3110409,133.8667221197008,0.0,,642520227.7188497
MA010120220800143345,던에이비씨,3110869,103.12060433358316,0.0,,868452324.2586522
MA010120220800144967,레드텅서래 마을점,3120165,345.0725943555252,0.0,5.0,5660565619.799185
MA010120220800145319,마이티,3120208,284.89322784006436,0.0,4.54,6921452950.048439
MA010120220800146099,커피스테이션,3120140,1664.1423857130158,6.5,5.0,816054370.5759972
