상가업소번호,상권_코드,연매출,연임대료,매출_임대료_비율,추정_순이익
MA010120220804919210,3110537,11634271.056323472,425536830.7342306,0.027340221077713122,-413902559.6779071
MA010120220804920685,3120096,194021409.0503201,33077882.40637738,5.865593232392644,160943526.6439427
MA010120220804920815,3130137,6088416.401511262,62097693.39447594,0.09804577224453076,-56009276.99296468
MA010120220804922633,3120032,417190065.1900149,133879505.64729276,3.116160760056484,283310559.5427221
MA010120220804922964,3120087,210038768.17972225,,,
MA010120220804924231,3110407,52148449.561030686,70077426.21636394,0.7441547390149247,-17928976.65533325
MA010120220804924389,3120072,243467444.76005995,82461828.08989906,2.952486592246628,161005616.6701609
MA010120220804926140,3110562,68291919.33241582,62306599.70813928,1.0960623522427964,5985319.624276541
MA010120220804928018,3110837,166774445.1349128,505191996.84902877,0.3301209160972331,-338417551.714116
MA010120220804930574,3110195,57666614.22439574,46323770.21597334,1.2448600947349286,11342844.008422397
MA010120220804930744,3110302,116943577.97103605,114492853.41015904,1.0214050350434756,2450724.56087701
MA010120220804931905,3110503,56411072.54777242,31704056.25200945,1.7793013714103423,24707016.29576297
MA010120220804932932,3110595,29977502.09999424,,,
MA010120220804933492,3120062,173581561.2986807,69722070.63748348,2.489621395663766,103859490.66119722
MA010120220804934065,3120094,271015468.68292546,60014637.11909925,4.515822758859169,211000831.5638262
MA010120220804935318,3130146,116648659.0410627,114432847.43918698,1.019363413845748,2215811.6018757224
MA010120220804936258,3120235,37669924.65606314,,,
MA010120220804936373,3120042,110889466.72056444,150043616.3124457,0.739048209492657,-39154149.59188126
MA010120220804936598,3120236,118643580.4364142,25639910280.172207,0.004627300920141521,-25521266699.735794
MA010120220804936825,3120053,327327747.9494406,,,
MA010120220804937624,3001491,693028170.5931463,88190837.41170515,7.858278513668876,604837333.1814412
MA010120220804938004,3001492,1889199849.4083931,41766382.42608187,45.232545756610655,1847433466.9823112
MA010120220804938062,3120065,121280458.5871597,29451253.14926405,4.118006587172463,91829205.43789564
MA010120220804940418,3110889,,405254640.9748601,,
MA010120220804940725,3120203,329323238.82383615,817177251.84828,0.4030009862315385,-487854013.0244438
MA010120220804942359,3120160,227213678.9541621,36531885.2771958,6.2195988794587675,190681793.6769663
MA010120220804943142,3120051,268525746.83429307,111951610.63891728,2.398587594257969,156574136.1953758
MA010120220804943527,3120009,135173339.64511994,41704395.36075538,3.2412251810535877,93468944.28436455
MA010120220804943729,3110723,,56611720.38052665,,
MA010120220804944006,3120178,150797191.1799434,67868074.43373244,2.2219164197043484,82929116.74621098
MA010120220804945192,3110456,7740566.911369732,87017147.56316602,0.08895449964958148,-79276580.6517963
MA010120220804947205,3120197,356788279.14056545,160428294.03842846,2.2239735144919517,196359985.102137
MA010120220804948719,3120001,61236279.82707009,23360243.1004255,2.6213886962745687,37876036.72664459
MA010120220804951384,3110341,14780510.689157302,90186942.61283985,0.1638874774668937,-75406431.92368254
MA010120220804951734,3110262,48764041.11887686,78337550.92663391,0.6224861502507282,-29573509.80775705
MA010120220804954546,3120034,13403455.761852564,86088333.00143701,0.15569421707741296,-72684877.23958445
MA010120220804954810,3120081,439152338.0609694,829457850.7806615,0.5294450310141824,-390305512.71969205
MA010120220804956426,3120012,290184326.3959577,164927939.3357478,1.7594612883979661,125256387.0602099
MA010120220804957819,3110622,12966301.206118636,73196591.107171,0.17714350945647836,-60230289.90105236
MA010120220804958305,3110783,4673351.346503712,117175862.75426354,0.039883225066763534,-112502511.40775982
MA010120220804962009,3120174,,59399798.14806082,,
MA010120220804963788,3110205,23996861.459845867,76062330.96528335,0.315489426103825,-52065469.50543748
MA010120220804964341,3130106,198143813.51948047,184082681.64986593,1.0763848650356724,14061131.869614542
MA010120220804965115,3120227,837011456.1867075,1069286902.5499979,0.7827753743245677,-232275446.36329043
MA010120220804965221,3120215,505021799.0356635,,,
MA010120220804965359,3110621,27224358.75103975,80361891.28711571,0.3387719972269069,-53137532.53607596
MA010120220804967141,3120012,81778917.71615095,53156805.688704886,1.5384467730550844,28622112.02744607
MA010120220804967979,3110691,,24912838.020535253,,
MA010120220804969677,3120110,97779532.421549,70015389.57776214,1.3965434115939237,27764142.843786865
MA010120220804970866,3110008,481984826.0611557,45477493.82109493,10.598315231682133,436507332.24006075
MA010120220804970870,3111059,40244222.0771248,106697936.30968016,0.37717900731595155,-66453714.23255537
MA010120220804973882,3120088,82791769.36890814,369756229.66261894,0.22390905819366927,-286964460.2937108
MA010120220804975413,3110759,46142955.69993907,138401781.09035397,0.33339856613851393,-92258825.3904149
MA010120220804975428,3120039,61149067.839012496,,,
MA010120220804978302,3120009,347473860.2554712,54830880.1953203,6.337192703828502,292642980.0601509
MA010120220804979229,3110562,55380529.1752426,49883718.16863042,1.1101924655623687,5496811.006612182
MA010120220804980606,3110374,50683990.900823854,48617511.319521256,1.0425048194099567,2066479.5813025981
MA010120220804981555,3120210,227588083.66595936,73961439.81269816,3.077118038334451,153626643.8532612
MA010120220804982450,3130318,196995190.87902448,1301144205.8673162,0.15140150479808653,-1104149014.9882917
MA010120220804982764,3110544,53997383.531720586,19945269.753267586,2.7072775396079454,34052113.778453
MA010120220804983288,3120148,186202812.6637473,281771409.581129,0.6608293306965395,-95568596.9173817
MA010120220804984031,3110785,3393085.20964299,32228039.117473237,0.10528363491155468,-28834953.907830246
MA010120220804985229,3110343,4214411.546598215,42173086.175747976,0.09993130284808154,-37958674.629149765
MA010120220804987806,3110265,3668022.223083264,44825115.6553609,0.08182961912369242,-41157093.432277635
MA010120220804988524,3120153,143458300.6033466,76421735.70925082,1.87719236411937,67036564.89409576
MA010120220804990406,3120245,296980210.2337391,40393438.269121505,7.352189256653954,256586771.96461758
MA010120220804990604,3111062,67290888.08749673,,,
MA010120220804991776,3110147,55363262.13732548,31675475.758361306,1.7478272721723553,23687786.378964175
MA010120220804995243,3110010,74715946.34756698,333191824.4851481,0.2242430354909695,-258475878.1375811
MA010120220804995574,3120002,330917863.35150355,71356701.24530658,4.637516209954467,259561162.10619697
MA010120220804996333,3120114,186763640.2434591,3311053015.2768044,0.056406115917005194,-3124289375.033345
MA010120220804998096,3110063,6238392.214663421,58381402.586495094,0.10685581077921358,-52143010.37183167
MA010120220804999080,3110934,15180199.48789102,101225596.45960456,0.14996403942144065,-86045396.97171354
MA010120220804999536,3110741,,79855224.69527857,,
MA010120220805001588,3130094,25470329.2601342,182112062.33429053,0.13986074724429473,-156641733.07415634
MA010120220805008609,3110566,74478984.19197886,80423943.4166405,0.9260797232990281,-5944959.224661648
MA010120220805008985,3120012,298727155.6950076,46008468.02210655,6.492873204528336,252718687.67290106
MA010120220805010295,3110909,23050896.598423608,72171478.60645603,0.31939066129886595,-49120582.00803242
MA010120220805011716,3110293,66136193.98290432,80463743.90983708,0.8219378063625131,-14327549.92693276
MA010120220805012558,3120094,267897580.71294355,109936035.07875204,2.4368495560549106,157961545.6341915
MA010120220805014465,3120093,491019205.9572157,84876361.18818876,5.785111346649409,406142844.769027
MA010120220805016521,3120197,243034960.98714027,138849375.17720243,1.7503496787553012,104185585.80993783
MA010120220805018658,3110657,21049897.92304326,,,
MA010120220805019181,3120052,223449835.60524884,108515901.05545536,2.059143695742015,114933934.54979348
MA010120220805021156,3120112,221478721.91689783,257790875.49867266,0.8591410406955896,-36312153.58177483
MA010120220805021348,3120197,358837552.21825814,420015839.39764,0.8543429025880006,-61178287.17938185
MA010120220805021939,3110431,421618260.96529,1707922372.211451,0.2468603184654758,-1286304111.246161
MA010120220805022678,3110402,,156743340.97315928,,
MA010120220805023011,3120226,254271881.3282184,,,
MA010120220805023530,3120098,209232075.59148952,9415624843.639742,0.02222179399072002,-9206392768.048252
MA010120220805024537,3111026,126728883.95798704,161343327.0804764,0.7854609512875299,-34614443.12248936
MA010120220805024879,3120031,67588339.30666466,79444544.30788031,0.8507612328163252,-11856205.001215652
MA010120220805024881,3120131,233971054.97423127,3868694622.56203,0.06047803658351475,-3634723567.5877986
MA010120220805026025,3120154,102224812.49072814,152448548.47882506,0.6705528707239491,-50223735.98809692
MA010120220805026642,3111051,22838236.68290283,119129324.7669948,0.19170961084403487,-96291088.08409198
MA010120220805026887,3110126,58338562.711256415,34378117.97979137,1.6969678517184086,23960444.73146504
MA010120220805026888,3110286,62402424.398395896,63602470.325803585,0.9811320707766141,-1200045.9274076894
MA010120220805028908,3111076,192545964.5103824,104662870.46292846,1.8396778324449288,87883094.04745395
MA010120220805028914,3120098,175077455.9763949,2590487927.4192433,0.06758474110444125,-2415410471.442848
MA010120220805029389,3120187,313032442.6173872,604928148.5325042,0.5174704514235325,-291895705.915117
MA010120220805031528,3120074,247069689.8828911,239416329.055815,1.031966741054346,7653360.827076077
MA010120220805031632,3120160,182048608.2368292,51456260.11635884,3.5379291904858743,130592348.12047035
MA010120220805033645,3110574,,72161678.04704532,,
MA010120220805033742,3120128,130847158.93407732,1328105117.8150935,0.09852168859255381,-1197257958.8810163
MA010120220805037015,3110076,177237644.92120677,,,
MA010120220805040065,3120235,44799543.16441408,,,
MA010120220805041518,3111074,45980934.32941072,108887598.27791029,0.42227888790214824,-62906663.948499575
MA010120220805042123,3130183,168544273.89500186,56320683.43078176,2.992582132096479,112223590.4642201
MA010120220805042310,3130150,2818533.955462195,64936884.533592045,0.04340420598096222,-62118350.57812985
MA010120220805042618,3110126,23175952.98544336,47263339.98204034,0.4903579075006573,-24087386.996596977
MA010120220805043212,3120087,128081583.07124647,67501328.04247946,1.8974675741664744,60580255.02876702
MA010120220805043461,3110499,3960694.592639973,182551894.5400433,0.021696266592702584,-178591199.9474033
MA010120220805047024,3120186,163312126.33117655,120799895.03071588,1.3519227391524498,42512231.30046067
MA010120220805049108,3110069,156572659.71210605,,,
MA010120220805052739,3110640,235589376.60110992,94289056.97138394,2.498586598167198,141300319.629726
MA010120220805053518,3120228,337981490.580932,209972827.36812752,1.6096439392071138,128008663.2128045
MA010120220805053544,3111057,50980802.80094235,57574975.24222176,0.8854680649187369,-6594172.441279411
MA010120220805053972,3110018,29713178.364306208,23802775.372208953,1.2483072520480414,5910402.992097255
MA010120220805056060,3111046,74555714.39868493,15847264.154971592,4.704642325953344,58708450.24371334
MA010120220805056191,3110120,5372991.06774436,36535452.873723045,0.14706238729960633,-31162461.805978686
MA010120220805058478,3130032,22000834.14992211,54594002.20917736,0.40298994132424654,-32593168.05925525
MA010120220805059594,3110855,40759158.23420025,40182668.98009296,1.014346688619569,576489.254107289
MA010120220805060741,3120183,100989925.7922679,52189477.41729018,1.9350629447718395,48800448.37497772
MA010120220805060797,3120009,276904618.9018901,60990477.47406514,4.540128653354272,215914141.42782497
MA010120220805062465,3120003,262090218.642061,,,
MA010120220805062732,3111013,107775176.61777993,90134515.35308401,1.195714815793676,17640661.264695913
MA010120220805064025,3111085,7309556.874437218,123009965.58260897,0.05942247671068497,-115700408.70817176
MA010120220805065568,3110810,94300344.19871376,127675448.51507933,0.7385941820206887,-33375104.31636557
MA010120220805065983,3110729,3837459.689340674,164939726.91406783,0.023265830117895896,-161102267.22472715
MA010120220805068897,3120104,163656471.47334936,55590858.2782711,2.943945706148098,108065613.19507825
MA010120220805069758,3120119,56058212.54626332,3108560389.6573043,0.01803349637817711,-3052502177.111041
MA010120220805070203,3120037,73838861.16602089,43557096.69364129,1.6952199544002284,30281764.472379595
MA010120220805074220,3110131,124232000.95416433,95447874.83300513,1.3015690487603901,28784126.121159196
MA010120220805075167,3120239,105930600.2514268,227135609.61078298,0.4663760119629514,-121205009.35935618
MA010120220805075357,3110743,8846299.76012374,75845523.67595921,0.11663575138966316,-66999223.91583547
MA010120220805077631,3110095,47788687.090039775,34117590.043386005,1.4007051971890034,13671097.04665377
MA010120220805078560,3111079,,87121932.74806558,,
MA010120220805079149,3120118,,,,
MA010120220805079729,3120173,175098117.46023384,194555508.09340033,0.8999905388244464,-19457390.633166492
MA010120220805079868,3110838,22208389.70029896,91592120.40949151,0.24247052430426128,-69383730.70919254
MA010120220805079906,3110957,97113307.86336316,81808925.8805409,1.1870747064702367,15304381.982822254
MA010120220805080285,3120179,163584472.25099567,46745604.650753975,3.499462034424559,116838867.60024169
MA010120220805081355,3110384,,64111163.29406246,,
MA010120220805082588,3110986,3209068.0,72987116.44341913,0.04396759472639435,-69778048.44341913
MA010120220805082892,3120193,59323745.302958414,36103642.87732496,1.643151187302092,23220102.425633453
MA010120220805083766,3120172,195323881.5909404,78268282.23702547,2.4955687478084454,117055599.35391492
MA010120220805085897,3110069,130297426.7164906,51384164.80982955,2.5357505500569073,78913261.90666105
MA010120220805087223,3120205,504510676.8414889,152809049.3121637,3.301575893645414,351701627.5293252
MA010120220805090298,3120189,289479642.4313981,96841212.67400457,2.989219480518594,192638429.75739354
MA010120220805090684,3120166,113073914.9203621,67533257.99257448,1.6743441173599363,45540656.92778762
MA010120220805090861,3120009,63664914.7258604,65314444.17531126,0.9747447835616864,-1649529.449450858
MA010120220805091239,3130183,166307800.1413378,45219480.35828671,3.677790968534871,121088319.7830511
MA010120220805091983,3120131,295183992.6513296,1135085647.9874616,0.2600543782001337,-839901655.336132
MA010120220805092354,3120052,117826578.6653036,138744017.10870954,0.8492371798904037,-20917438.44340594
MA010120220805095077,3120008,107254022.39941832,66419391.066379584,1.6147998206943626,40834631.33303874
MA010120220805101156,3110699,31214029.6123496,45566209.91579361,0.6850257896148781,-14352180.303444013
MA010120220805102049,3110291,6207987.255107312,21514393.149889186,0.2885504101048222,-15306405.894781873
MA010120220805104491,3110359,607344.836292672,53071137.98880724,0.01144397591355184,-52463793.15251457
MA010120220805105456,3120014,256346425.64880884,526403210.3734825,0.48697732101586916,-270056784.7246737
MA010120220805110810,3120128,106839920.34227856,880404040.9569472,0.121353282414284,-773564120.6146686
MA010120220805113178,3120104,180890902.08031583,31750972.090422735,5.697176636607689,149139929.98989308
MA010120220805113195,3120220,283788126.63784736,503235612.0509289,0.5639269544485263,-219447485.41308153
MA010120220805114258,3130035,46619496.39816393,35195528.362506725,1.3245857426377279,11423968.035657205
MA010120220805115515,3120153,114437553.34529692,83612533.56785907,1.3686650445026347,30825019.77743785
MA010120220805115703,3110274,39871551.13531628,22567077.17466184,1.7668016580047914,17304473.96065444
MA010120220805120507,3120102,73947279.24502453,85932785.06429943,0.8605246336327707,-11985505.819274902
MA010120220805121547,3110154,38486228.061227314,75491188.55290502,0.5098108572558094,-37004960.49167771
MA010120220805122897,3110262,56741235.026233,35014972.454208896,1.620484879145683,21726262.572024107
MA010120220805123536,3120192,232057502.12266007,80332496.89489141,2.888712640633789,151725005.22776866
MA010120220805124676,3120232,133153735.541207,115645247.85237668,1.1513982360933843,17508487.688830316
MA010120220805125576,3120043,535165984.5320788,97024946.51763807,5.515756495872275,438141038.0144407
MA010120220805126027,3120002,158757708.61666465,61165634.72633638,2.595537620617055,97592073.89032826
MA010120220805129739,3110084,70547187.00011383,63521197.71902591,1.1106085593907957,7025989.28108792
MA010120220805129934,3110907,9294520.082005683,81340300.59403224,0.11426709638223916,-72045780.51202656
MA010120220805129983,3110210,43098430.26086681,47009062.525924414,0.9168110791464507,-3910632.265057601
MA010120220805131718,3120057,256908524.8628434,80767038.58529776,3.180858505919649,176141486.27754563
MA010120220805133599,3110080,20975956.37371111,87590139.60467735,0.23947851012572738,-66614183.23096624
MA010120220805133939,3110907,11571315.746728308,94708319.05970594,0.12217844999714417,-83137003.31297764
MA010120220805134471,3110085,99074764.12207212,46024281.29876017,2.1526628808449892,53050482.82331195
MA010120220805135074,3120164,198179258.85077253,40348551.059439436,4.911682048932634,157830707.79133308
MA010120220805136420,3120107,116024944.1199692,508704355.17225343,0.228079320949793,-392679411.05228424
MA010120220805136600,3110955,7509724.69093464,64789924.28639148,0.11590883393890852,-57280199.59545684
MA010120220805137089,3120236,479629669.0615085,371187812.0850772,1.2921482121816754,108441856.97643125
MA010120220805137351,3120160,177364000.06626058,41907319.44696095,4.232291594274974,135456680.61929962
MA010120220805137602,3110559,196851499.8346617,112108263.63769773,1.755905333748856,84743236.19696397
MA010120220805138179,3120094,162999493.51294228,119616309.29070523,1.362686184825483,43383184.22223705
MA010120220805139600,3110205,46006218.32008333,33068467.061555058,1.3912412947114874,12937751.25852827
MA010120220805141954,3120235,37669924.65606314,,,
MA010120220805142574,3110419,55637067.28806193,35336664.7586238,1.5744854839476157,20300402.52943813
MA010120220805143379,3130069,74220087.19604793,49732594.8452555,1.492383132925255,24487492.35079243
MA010120220805143488,3120018,160530337.7409031,677197530.0333658,0.2370509790488201,-516667192.2924627
MA010120220805145237,3110586,85835080.77453998,44962243.18826394,1.9090479651134649,40872837.58627604
MA010120220805149936,3110839,295162713.858958,65488185.44232129,4.507113876468735,229674528.4166367
MA010120220805150704,3120103,193260855.67166716,68449259.18123817,2.8234177427185636,124811596.49042898
MA010120220805150882,3130115,27733616.609804995,59361080.6548815,0.46720200907128095,-31627464.045076504
MA010120220805151030,3110989,70289672.41912043,90413555.56813292,0.7774240400127636,-20123883.14901249
MA010120220805153274,3120009,353399029.97872174,80325422.85587986,4.399591225472914,273073607.1228419
MA010120220805153545,3120008,149385745.84664446,34183630.406416066,4.370095852911802,115202115.4402284
MA010120220805155108,3110481,110728630.6795366,59662938.510625,1.8559030377612828,51065692.1689116
MA010120220805155663,3110481,20779525.350296654,,,
MA010120220805156221,3110755,105762146.318993,59189530.695432924,1.7868387076148067,46572615.62356008
MA010120220805156797,3110544,102272525.91075423,212504755.73572713,0.481271701780969,-110232229.8249729
MA010120220805157038,3110078,,55024608.56701108,,
MA010120220805158085,3120188,143484610.11093557,874555047.1079981,0.1640658417344322,-731070436.9970626
MA010120220805159807,3120038,48742563.277215496,95060664.6415754,0.5127521772359399,-46318101.3643599
MA010120220805159874,3120218,270891588.1889569,,,
MA010120220805160400,3110012,157261211.80858707,181313987.66642138,0.8673418579849003,-24052775.85783431
MA010120220805160596,3120007,496412913.54908186,41278158.64476551,12.02604277470573,455134754.90431637
MA010120220805163889,3120176,15726518.150470186,78588791.01339963,0.20011146306700792,-62862272.86292945
MA010120220805163943,3110548,82970507.29793999,42203916.339357056,1.9659432708765696,40766590.95858293
MA010120220805165296,3120206,139488413.74868584,103269900.6408072,1.3507170195034528,36218513.10787864
MA010120220805165991,3120053,318679679.925088,41813185.101043954,7.621511528802907,276866494.82404405
MA010120220805166166,3120235,37669924.65606314,,,
MA010120220805168171,3120119,16714979.769161388,,,
MA010120220805168437,3120055,114922658.50621356,205546620.9915871,0.5591075026809114,-90623962.48537354
MA010120220805168783,3120225,377880459.702409,61061358.0696222,6.188536669672705,316819101.6327868
MA010120220805169038,3120010,51935912.83151952,40486755.516804785,1.2827876891042767,11449157.314714737
MA010120220805169964,3120186,127271515.96273585,,,
MA010120220805174189,3111074,43366162.20584426,92111990.5856655,0.4707982257175831,-48745828.37982123
MA010120220805174380,3110067,68289888.06726135,49959022.6372902,1.366917987890554,18330865.42997115
MA010120220805177603,3110136,93468298.32109351,247768346.98960203,0.3772406729087771,-154300048.66850853
MA010120220805177870,3110725,110674424.31363948,104080619.30543245,1.0633528507887156,6593805.008207023
MA010120220805178713,3110726,24002458.58847294,61963647.03640647,0.38736354861434885,-37961188.44793353
MA010120220805179062,3110134,22523325.23062477,48825795.88053418,0.4612996954403902,-26302470.64990941
MA010120220805181726,3110164,,62160017.19617859,,
MA010120220805183304,3120004,305102852.43938404,1794639862.1070747,0.17000784319543474,-1489537009.6676908
MA010120220805185723,3110294,39605908.19089239,63783710.98760629,0.6209407849857994,-24177802.796713896
MA010120220805187040,3120051,302602808.6547626,64446020.02748045,4.695445953532642,238156788.62728217
MA010120220805188272,3120173,196668648.55393443,87599389.76211937,2.245091510830232,109069258.79181506
MA010120220805189021,3130183,179373277.34965223,124593623.69722871,1.4396665783304878,54779653.652423516
MA010120220805190472,3120003,455912871.5533133,387608790.6456328,1.1762191193282499,68304080.90768051
MA010120220805190912,3110936,327246657.5599768,93276928.28253329,3.5083343767541444,233969729.27744353
MA010120220805191959,3120189,344467742.7935668,651407256.0252954,0.5288055038972194,-306939513.23172855
MA010120220805194022,3110949,190233876.5261081,286254433.46404517,0.6645621992975704,-96020556.93793708
MA010120220805194492,3120173,270388440.7546328,135439437.85235238,1.9963789206878904,134949002.9022804
MA010120220805196116,3120234,214776958.00154495,3048249724.075079,0.07045910846305578,-2833472766.073534
MA010120220805196300,3110596,29856982.454495724,91566118.79112981,0.3260701941133038,-61709136.336634085
MA010120220805196571,3120032,361064137.5882256,29310690.271746855,12.318513208736988,331753447.3164787
MA010120220805198062,3110895,45173374.29562826,63901681.30920929,0.7069199536413149,-18728307.01358103
MA010120220805199560,3111026,49840294.33718056,85657750.43264717,0.5818538719916092,-35817456.09546661
MA010120220805202405,3110331,37317934.360980906,19153664.062895406,1.9483443110464238,18164270.2980855
MA010120220805202587,3110817,,66804603.16123827,,
MA010120220805202737,3111059,43922627.90825765,46387517.33255679,0.946863067633235,-2464889.4242991433
MA010120220805203815,3120149,313194622.3810258,1474431981.345223,0.21241713834968518,-1161237358.9641972
MA010120220805205531,3110660,92907980.2998342,525505627.9945341,0.1767973075333139,-432597647.6946999
MA010120220805206770,3120066,138891026.61132196,519065300.50573707,0.2675791007574927,-380174273.89441514
MA010120220805207599,3110084,84164018.7136126,,,
MA010120220805207856,3110488,6943129.566137565,,,
MA010120220805209745,3120147,160298316.52173874,61711756.58828933,2.597532833065147,98586559.93344942
MA010120220805209809,3120213,85909291.17647046,63561431.07383857,1.3515946443225295,22347860.10263189
MA010120220805211804,3110180,103175996.6535588,558064425.2991341,0.18488187347432594,-454888428.64557534
MA010120220805214482,3110550,51012376.444470935,87425463.91365893,0.5834956267587547,-36413087.469188
MA010120220805217012,3120132,128237807.73679233,44740231.25365972,2.866274967231592,83497576.4831326
MA010120220805217720,3120173,171644892.26856664,103948368.03112933,1.6512514228786437,67696524.23743731
MA010120220805218359,3110791,34979341.764965065,289813154.34126306,0.12069618345577142,-254833812.576298
MA010120220805218540,3120197,197325410.19676563,691117815.3137475,0.2855163121814032,-493792405.11698186
MA010120220805219619,3120162,727245812.9980874,264513711.8295971,2.7493690410923532,462732101.1684903
MA010120220805221379,3110136,54561210.135054894,124877710.92005865,0.43691711912516973,-70316500.78500375
MA010120220805223095,3120010,18582220.863650925,67539639.23383269,0.2751305870051484,-48957418.37018176
MA010120220805226488,3110079,59289168.92622613,71891781.99447066,0.824700215472277,-12602613.068244524
MA010120220805227224,3110542,49318746.11228402,67652474.48760396,0.7290013522316822,-18333728.375319943
MA010120220805227876,3110718,85876791.29584166,27332860.871511534,3.1418880210765354,58543930.42433013
MA010120220805229659,3110190,5937648.758496223,,,
MA010120220805230713,3120242,107898123.15897436,29986236.190490212,3.598254841831005,77911886.96848415
MA010120220805231361,3110599,41580262.64592578,93474879.6834992,0.44482819707162036,-51894617.03757342
MA010120220805232383,3120156,121822879.17545342,24817646.56324643,4.90871984804339,97005232.612207
MA010120220805233085,3001491,523989818.2654922,34104844.57330503,15.364087110121266,489884973.6921872
MA010120220805234373,3120242,91158016.54082046,69879984.82059112,1.3044939186859348,21278031.720229343
MA010120220805234755,3110757,43977526.626947045,319683878.17161345,0.1375656687503436,-275706351.5446664
MA010120220805237669,3120094,463447913.78051794,1587350625.8372104,0.29196316550675133,-1123902712.0566926
MA010120220805238495,3110214,169351297.13221478,84231090.64998938,2.010555648927484,85120206.4822254
MA010120220805239756,3111044,19073306.643394604,213640753.4143398,0.08927747281028316,-194567446.7709452
MA010120220805240210,3110825,24129212.455731496,109759537.72498997,0.21983704319484149,-85630325.26925847
MA010120220805241590,3110671,36326077.977702126,42247121.34376884,0.8598473922581846,-5921043.366066717
MA010120220805241800,3110671,47766466.90917654,204000342.8382503,0.23414895294024635,-156233875.92907375
MA010120220805241839,3110675,8012414.907129887,75931896.5406191,0.10552106778108258,-67919481.63348922
MA010120220805243579,3130050,,721670664.0061572,,
MA010120220805246110,3110294,59798386.48757803,34047531.39386476,1.7563207164567813,25750855.09371327
MA010120220805246758,3130001,967901743.0939088,39962348.38425174,24.220341346480918,927939394.7096571
MA010120220805250653,3120168,62207004.2068857,127921754.47674724,0.48628948199662,-65714750.26986154
MA010120220805253638,3120096,183078652.6384642,78552844.77922158,2.3306431590399654,104525807.85924263
MA010120220805253764,3120177,106853406.90576342,190454179.83319786,0.5610452153809475,-83600772.92743444
MA010120220805254626,3110572,70709015.99869241,56085730.39885768,1.260730924516972,14623285.599834725
MA010120220805257029,3110491,,35377623.748454,,
MA010120220805258542,3110323,88600675.25203933,53201606.69243713,1.6653758992443823,35399068.5596022
MA010120220805260228,3120109,92640738.57302412,361790309.0948808,0.2560619673554241,-269149570.52185667
MA010120220805261292,3111015,17889549.860123593,74979072.76057169,0.23859390311021617,-57089522.9004481
MA010120220805264219,3110625,29125526.314942647,69952869.86991684,0.4163592709311956,-40827343.5549742
MA010120220805268334,3120148,227499784.7666674,488898304.9703831,0.4653315055267323,-261398520.2037157
MA010120220805268525,3110630,37424299.366347805,104067756.25764386,0.3596147390175352,-66643456.89129606
MA010120220805268530,3120225,221683967.801229,327429686.39812076,0.677042969325149,-105745718.59689176
MA010120220805268554,3110173,156908021.2532323,233808872.3380949,0.6710952369473951,-76900851.08486259
MA010120220805269727,3110061,71829522.8107846,58390188.109188385,1.230164243456464,13439334.701596208
MA010120220805275832,3110079,42996192.70970848,54452679.66954861,0.7896065387604159,-11456486.959840126
MA010120220805276658,3120129,177155373.52152798,1106953115.7654552,0.1600387322989617,-929797742.2439272
MA010120220805277071,3120039,85678243.84077379,21928822.059915323,3.9071063507000923,63749421.78085847
MA010120220805278096,3110960,,66330871.15548774,,
MA010120220805278803,3110018,64559497.98662435,38339871.596984446,1.6838735659153485,26219626.389639907
MA010120220805278893,3120102,74257790.10733567,54640301.667661235,1.359029626153316,19617488.439674437
MA010120220805279692,3110756,5415981.583333334,584981364.8275244,0.009258383086565153,-579565383.244191
MA010120220805280593,3120129,119448520.26607405,1299054710.6110337,0.09195033834867429,-1179606190.3449597
MA010120220805281476,3110627,31552765.9036606,154262452.1160994,0.2045395056690411,-122709686.21243879
MA010120220805281951,3110608,50279079.83169147,141818713.6012374,0.3545306412701951,-91539633.76954591
MA010120220805282372,3110759,184780661.6567717,1297724550.3011377,0.14238819899916746,-1112943888.644366
MA010120220805282501,3110463,63151186.77166355,122792343.6465822,0.5142925395994651,-59641156.874918655
MA010120220805282577,3110191,92330781.22479416,,,
MA010120220805283041,3120100,177037850.4861006,38676841.12404722,4.577360527994808,138361009.3620534
MA010120220805283863,3120043,280800512.87217,,,
MA010120220805284168,3120076,206939119.56109732,494339612.7408633,0.4186173104661938,-287400493.179766
MA010120220805285987,3111032,29016067.6633383,186449691.5534963,0.15562411107228286,-157433623.890158
MA010120220805286944,3120136,83565846.99145187,32427469.516019933,2.5770078782484247,51138377.47543194
MA010120220805288537,3110300,171765838.79520595,53257157.08779296,3.22521600780978,118508681.70741299
MA010120220805290395,3110762,133440435.81672902,211185388.99025252,0.631863955280657,-77744953.1735235
MA010120220805293598,3120080,517176672.9535417,196711153.35666582,2.6291171674780855,320465519.5968759
MA010120220805295162,3120248,48848307.10402136,147465478.26064542,0.33125248938893637,-98617171.15662405
MA010120220805296008,3110939,148181919.7681759,136313332.3955141,1.087068418598678,11868587.3726618
MA010120220805297046,3110195,49922275.30273407,53758531.105918095,0.9286391080093925,-3836255.803184025
MA010120220805297446,3110895,43386642.08619904,99688587.88395841,0.4352217497702055,-56301945.79775938
MA010120220805298056,3120245,119442669.03288049,144506317.29365408,0.8265567239084919,-25063648.2607736
MA010120220805298900,3120007,476158100.8938755,27276556.696378767,17.456678595374598,448881544.1974967
MA010120220805299657,3110544,53610224.17625357,48610382.8249256,1.1028553975079751,4999841.351327971
