상가업소번호,상권_코드,연매출,연임대료,매출_임대료_비율,추정_순이익
MA010120220803902052,3110287,45613710.00519691,315621829.4334434,0.14452013646380418,-270008119.4282465
MA010120220803272983,3110703,249103498.4294896,208516185.36855933,1.1946482561751386,40587313.06093028
MA010120220813653639,3110287,17690515.705681253,52532957.97429767,0.3367507951405618,-34842442.26861642
MA010120220800794903,3120165,124706392.3411101,100602191.26022878,1.2395991532523538,24104201.080881312
MA010120220810549602,3110286,149144418.6480688,61655483.743339255,2.4189967732624322,87488934.90472953
MA010120220807441663,3130066,343712043.0045999,574386013.5076002,0.5983990458041558,-230673970.50300026
MA010120220813977033,3120084,242847720.78902808,281901957.9867357,0.8614616289362316,-39054237.19770762
MA0101202308A0023211,3120030,667279962.950879,60535074.6830871,11.023030126272896,606744888.2677919
MA010120220808036033,3110146,9430819.86381347,144760887.25604916,0.06514756836205984,-135330067.3922357
MA0101202311A0095595,3110561,100787427.27130534,20302063.63097512,4.964392986786805,80485363.64033023
MA0101202308A0093110,3120093,179818202.16544744,116783013.20990038,1.539763324161599,63035188.955547065
MA0101202406A0004077,3130290,119742396.96821325,51965276.3709769,2.3042770678077917,67777120.59723634
MA0101202211A0097382,3110084,62810629.612381294,166423983.8753899,0.37741332572592107,-103613354.26300861
MA010120220804723787,3110472,109546202.34928316,88254168.14149219,1.2412581004944347,21292034.20779097
MA010120220803493960,3110054,93744054.21415544,43354219.75558244,2.162282070358389,50389834.458573
MA0101202409A0067006,3130146,118035571.60256755,67886259.91321266,1.7387254801596292,50149311.6893549
MA010120220802920978,3130139,13496687.813676383,46424266.56146562,0.29072484117938535,-32927578.747789238
MA010120220803497179,3120035,213500068.5671629,320209029.84183025,0.6667521774944034,-106708961.27466735
MA010120220802648415,3110462,1395070.364978349,70390296.1535565,0.019819071965771103,-68995225.78857815
MA0101202305A0038220,3110176,23317370.769376177,149929730.2408446,0.15552199404612782,-126612359.47146843
MA0101202406A0356398,3110341,8005654.335804193,45606027.94999071,0.17553938635137017,-37600373.61418652
MA010120220813836300,3110706,231601963.10740983,98017504.34298828,2.3628632691372364,133584458.76442155
MA0101202406A0487698,3110703,53954434.10173875,126475149.98181744,0.4266010649751701,-72520715.88007869
MA0101202209A0053829,3120086,51137540.81913874,159854472.62316313,0.31990059245816965,-108716931.8040244
MA010120220808521980,3120086,51137540.81913874,141064318.53781292,0.36251222836991814,-89926777.71867418
MA010120220813228729,3120086,51137540.81913874,141064318.53781292,0.36251222836991814,-89926777.71867418
MA010120220804246219,3120086,51137540.81913874,313813994.9450399,0.16295493980483508,-262676454.1259012
MA0101202302A0046210,3110378,29094692.960568164,37427799.749152765,0.7773551311648138,-8333106.788584601
MA010120220800884569,3110600,78162859.27093595,,,
MA0101202406A0334997,3110625,40652872.069159046,170545552.6831987,0.23836958039184558,-129892680.61403964
MA010120220808623962,3110312,227501476.82187575,,,
MA010120220803413305,3110605,,56977517.83119266,,
MA0101202406A0175194,3120174,,56109167.94002925,,
MA010120220808370362,3120186,575335984.4381998,41915533.05719547,13.726080255905368,533420451.3810043
MA010120220800101358,3110958,67515386.75195536,79038900.31822808,0.8542045198746311,-11523513.56627272
MA010120220808707874,3110415,175055946.86005145,58197182.76980381,3.007979691121772,116858764.09024765
MA0106202408A2122373,3130285,164184127.4544684,86816198.8631199,1.8911692485196523,77367928.5913485
MA010120220812422104,3110464,22783121.922757126,115381941.72573262,0.19745829706571585,-92598819.8029755
MA010120220800216018,3110548,146063558.9864738,32077599.987185847,4.553443976213257,113985958.99928795
MA010120220809278555,3120176,7914170.718571426,,,
MA010120220812918350,3110827,48025855.34872637,41393061.549654,1.1602392379427313,6632793.79907237
MA010120220813856392,3120073,496245880.0351032,465266190.966101,1.066584868197901,30979689.06900221
MA010120220806939951,3110421,77242163.06153965,24466982.93847532,3.156995699011076,52775180.12306433
MA010120220804227283,3110833,3193831.2994168,96286753.20541872,0.033169996494045915,-93092921.90600193
MA010120220814052240,3120105,183911614.8209796,59939531.11939804,3.0682857926657197,123972083.70158155
MA010120220809333599,3120022,103935088.99793535,26418605.900983844,3.934162364710637,77516483.09695151
MA0101202210A0101804,3120221,63969721.90821292,50662701.49684435,1.2626590915120928,13307020.411368571
MA010120220813035140,3110123,,55309773.27622198,,
MA010120220813034118,3110144,9093722.094452286,27603553.805278797,0.3294402535688352,-18509831.71082651
MA010120220814073263,3120215,173385215.57255334,99544596.23622635,1.7417842895189781,73840619.33632699
MA0101202308A0010964,3110081,43838851.54545596,30380832.094429433,1.4429772682400261,13458019.45102653
MA0101202306A0000949,3130273,222684069.46009588,336073756.8039458,0.662604753537473,-113389687.3438499
MA010120220814264936,3110477,14957413.781945616,64120113.01263183,0.23327179017490465,-49162699.23068622
MA0101202301A0096406,3110569,65724792.06018515,45399038.98838779,1.4477132573066809,20325753.071797356
MA010120220806848498,3130072,29264384.219881464,47772012.86825952,0.6125842695387221,-18507628.648378056
MA010120220813493798,3110524,194852558.4694298,91779291.88994513,2.1230557823438714,103073266.57948466
MA0106202201A0636244,3120103,114914132.00286472,92882121.68291478,1.2372039816011076,22032010.31994994
MA010120220803653785,3110219,14410752.263591563,89512346.82183954,0.16099178062309272,-75101594.55824798
MA010120220808477793,3120247,115539187.30801028,293036410.5896478,0.39428269914049124,-177497223.28163755
MA010120220814031124,3110049,50843769.87965205,41976729.78627973,1.2112370098214165,8867040.093372323
MA010120220806971660,3110024,35964569.782140285,311577160.883858,0.11542749014302359,-275612591.1017177
MA0101202409A0088211,3120054,76968651.784606,,,
MA0101202406A0280763,3120130,216034809.26990536,304641588.75240517,0.7091441764254375,-88606779.48249981
MA010120220804280353,3120239,72062724.30973016,77601509.48071645,0.9286252788550726,-5538785.170986295
MA0106202406A2464912,3110099,,87288905.69035013,,
MA010120220807164921,3111013,85026479.15287712,83973227.23021503,1.012542698963229,1053251.9226620942
MA010120220806543290,3110136,34359380.916958205,108217381.05386196,0.3175033461801622,-73858000.13690376
MA010120220806999036,3110569,554799142.5453053,125303659.97670545,4.4276371354261155,429495482.5685998
MA0101202311A0084872,3110234,,1531403124.0322974,,
MA010120220803500022,3120035,138979879.3035936,89070442.80982782,1.5603366656657311,49909436.49376579
MA0101202308A0015914,3110469,1630645.638153911,44637873.37587687,0.036530539613578515,-43007227.737722956
MA0101202306A0096493,3110156,14663904.393103449,74134944.78769258,0.1978001634357148,-59471040.394589126
MA010120220804287346,3110539,162317555.21406442,58962875.67743415,2.7528771383059985,103354679.53663027
MA0106202406A2464787,3120092,112631092.85966156,419269016.84849846,0.26863681327476585,-306637923.9888369
MA010120220810074917,3120068,252107605.9894416,55217352.7680437,4.565731401191223,196890253.2213979
MA0106202305A2268455,3120019,298333325.8976849,318512171.7195813,0.9366465443075486,-20178845.821896434
MA010120220810073175,3120019,290962383.7141639,413140338.9624213,0.7042700883206647,-122177955.2482574
MA010120220808243804,3120170,309810990.69738764,532793525.5211947,0.5814841496297032,-222982534.82380706
MA010120220807124330,3110877,278831229.69618726,134687489.88755938,2.0702088060201733,144143739.80862787
MA010120220804260877,3130315,17968276.912087366,148183288.10371736,0.12125710679502397,-130215011.19162999
MA010120220804817975,3111034,11184516.870235762,135768213.51503783,0.08237949442133197,-124583696.64480208
MA010120220800021629,3120009,117459663.56972094,102934075.73889914,1.1411154332074804,14525587.830821797
MA0101202311A0041909,3110144,3451640.585187468,46882520.61464127,0.07362318549242733,-43430880.02945381
MA010120220803423049,3110885,6248174.901788475,51707583.12969741,0.12083672070457334,-45459408.22790894
MA010120220805056060,3111046,136511252.9887821,15847335.467660287,8.614144923808558,120663917.52112181
MA0101202211A0073610,3110558,39276194.42568746,57896516.31183933,0.6783861318313844,-18620321.886151865
MA0101202406A0210576,3120102,118534602.27249046,257413814.84445778,0.4604826741083507,-138879212.5719673
MA010120220810056196,3120072,118782382.41729449,33152874.233139466,3.5828682001783103,85629508.18415502
MA010120220813405832,3110095,43780822.71090616,65043671.99964978,0.6730988686807693,-21262849.288743615
MA0101202305A0117356,3120012,272078814.155473,,,
MA010120220810552541,3110840,85660729.71998334,34516070.27738009,2.481763611843061,51144659.44260325
MA010120220810489895,3110144,4742776.440024622,39586627.84529001,0.11980753548275212,-34843851.40526539
MA0101202211A0102296,3120198,131113429.38922083,154851680.8443024,0.846703295874116,-23738251.455081552
MA010120220800120719,3120192,420587727.8841652,918626399.3514655,0.4578441548416732,-498038671.46730024
MA010120220814371492,3120243,44570944.03824888,217719654.52571425,0.2047171346593681,-173148710.48746538
MA010120220811723475,3120243,93085531.9999452,217719654.52571425,0.4275476726029962,-124634122.52576905
MA0101202310A0051340,3120243,80148308.54349284,192251146.51347116,0.41689378492722284,-112102837.96997832
MA010120220808641439,3120223,61661853.447037295,323499343.7667952,0.19060889749711302,-261837490.31975794
MA010120220803724038,3120223,61661853.447037295,201868389.75897378,0.30545571406798466,-140206536.3119365
MA010120220808009101,3110578,27928667.06727539,39878248.50134921,0.7003483707661359,-11949581.43407382
MA0101202306A0092465,3110255,13268696.19474249,36409246.41214427,0.3644320368543714,-23140550.217401784
MA010120220805533823,3120136,50928160.78476955,25772694.68692316,1.9760509883570327,25155466.09784639
MA010120220800623224,3120019,390528311.7590497,371872629.1466749,1.050166858488662,18655682.612374842
MA0101202409A0067764,3110154,40339019.71625728,55451118.80014595,0.7274698844972849,-15112099.083888665
MA0101202406A0518708,3110871,36080814.00992172,39691776.48818421,0.9090248986874565,-3610962.4782624915
MA010120220802958873,3120034,9175519.413953489,,,
MA010120220806641906,3120034,9175519.413953489,,,
MA010120220808703623,3120034,9282538.15620692,,,
MA0101202406A0267903,3130167,101028536.9607742,60281358.712470956,1.6759498697882473,40747178.24830324
MA010120220806600385,3130117,18426174.16501853,58552226.57137868,0.3146963818337384,-40126052.40636015
MA0101202311A0075522,3120148,193800471.7334086,259618292.71992722,0.7464823412732154,-65817820.98651862
MA010120220805433645,3110214,162037039.51793998,75197249.70764755,2.154826645829232,86839789.81029244
MA0101202411A0042201,3120067,84786689.95381026,310849115.3648316,0.27275834316446756,-226062425.41102135
MA010120220811902115,3120193,39569203.82790452,40101872.32591126,0.9867170919004783,-532668.4980067387
MA010120220808570886,3110335,605487211.4037704,158288701.96314013,3.8252079906471095,447198509.4406303
MA0101202309A0066228,3120014,520717861.7776109,1017642362.9258151,0.5116904329422852,-496924501.1482042
MA010120220803716035,3120152,43530958.95612298,53206372.56263058,0.8181530903413587,-9675413.6065076
MA0101202209A0074450,3110336,,24712272.260225248,,
MA010120220804283758,3111031,50374178.27795593,123120208.3106515,0.40914630148860465,-72746030.03269556
MA010120220812476282,3110843,61514344.09215252,55965232.80338392,1.0991528116949112,5549111.288768604
MA0101202301A0006807,3120031,257935997.0008233,,,
MA010120220800790997,3110915,167556038.126577,80959059.51694256,2.06963911212275,86596978.60963443
MA010120220811082330,3120053,108872803.94556443,88807999.56044368,1.2259346371779243,20064804.38512075
MA0101202406A0207708,3120053,108872803.94556443,55627773.704158865,1.957166263158552,53245030.24140557
MA0101202310A0042034,3110266,213733433.8971116,166810485.74938464,1.2812949477104745,46922948.14772695
MA010120220801068271,3120221,85725329.598874,,,
MA010120220805301284,3120212,158650468.726479,76419938.12025061,2.076035005430121,82230530.60622838
MA010120220808464738,3120070,110388125.07086836,32448837.472031124,3.4019129888429145,77939287.59883723
MA010120220812219182,3130167,82932700.55398126,86806368.71196157,0.9553757498345593,-3873668.157980308
MA0101202302A0015251,3110634,8998707.452650992,43601876.01123431,0.20638348781022467,-34603168.55858332
MA0101202305A0172364,3130273,282330505.11823136,436659116.7681567,0.6465695862742391,-154328611.64992535
MA010120220807433967,3110819,41186374.248643614,42677266.20459909,0.9650658757317336,-1490891.9559554756
MA0101202310A0000471,3120148,1202433279.1234412,54896026.40962153,21.903830493073034,1147537252.7138197
MA010120220800368217,3120148,24278696.64383868,54896026.40962153,0.44226691419174347,-30617329.765782848
MA0101202409A0004998,3120148,24278696.64383868,73209423.25959986,0.331633486936691,-48930726.61576118
MA010120220813167674,3120148,24278696.64383868,60769857.071310736,0.3995187320554329,-36491160.427472055
MA0101202311A0045685,3120148,35031085.27142306,62492258.54353537,0.5605667890279847,-27461173.27211231
MA0101202310A0053036,3120148,431333408.9738188,45857099.02546824,9.406033280217539,385476309.94835055
MA0101202306A0084393,3120148,24278696.64383868,66260931.85028332,0.36641042616614583,-41982235.206444636
MA010120220800364730,3120148,156379471.21130392,51627880.02642603,3.02897326216546,104751591.18487789
MA010120220810073481,3120148,168667915.3571146,60769857.071310736,2.7755193233986213,107898058.28580388
MA010120220812256350,3120148,58071918.04481815,58488043.15511567,0.9928852790974867,-416125.11029752344
MA010120220812229756,3120148,141018916.02904052,62168388.18123672,2.268337942904301,78850527.8478038
MA0101202406A0559460,3120148,24278696.64383868,58488043.15511567,0.41510529193708967,-34209346.51127699
MA0101202411A0022623,3110223,,70417061.80875078,,
MA010120220812058364,3110465,41600013.2954434,,,
MA0101202406A0405649,3110025,,24375089.65466621,,
MA0101202307A0096053,3110763,451200919.0482898,55728174.92786929,8.096459493529686,395472744.12042046
MA0101202211A0061468,3120015,35937849.44664409,22608380.08044696,1.5895808425542344,13329469.366197132
MA010120220812646771,3110810,328068047.53359985,61792055.07423522,5.309226919710653,266275992.45936462
MA010120220808136836,3130318,71609335.2103948,10881895.736043315,6.580593158287232,60727439.47435148
MA010120220812776206,3110809,,159933812.98375723,,
MA010120220808340458,3130153,184588443.66471785,231597486.83527318,0.7970226507638497,-47009043.17055532
MA010120220811753124,3130191,149021945.0791086,35828797.63795018,4.159278310863129,113193147.44115841
MA0101202307A0081285,3110183,22992654.376176797,51138697.04963642,0.4496136048254413,-28146042.673459627
MA010120220808610814,3110869,26858070.8191412,74034431.8032976,0.3627780993541279,-47176360.98415639
MA010120220808613391,3110190,3828275.516109793,53048388.164292276,0.07216572597998257,-49220112.64818248
MA0106202406A2465106,3120053,291815369.73537,141868649.05462834,2.056940484194378,149946720.68074164
MA0106202306A0536714,3120202,69046475.75517409,152628460.25757682,0.45238270232345973,-83581984.50240274
MA010120220807085290,3110907,11099498.338081686,129303276.11489801,0.08584081228056384,-118203777.77681632
MA010120220808498773,3110178,22696979.084485658,78639889.44676977,0.2886191595072086,-55942910.36228412
MA0101202211A0031043,3130285,311486080.485323,119479715.8934647,2.607020577083077,192006364.59185833
MA010120220802486934,3120031,232453814.3671456,46519318.00496907,4.99693072339076,185934496.36217654
MA010120220813216141,3130285,359140319.1134193,113934778.10624282,3.1521570667945493,245205541.00717646
MA0101202212A0077732,3110242,,46030800.81542948,,
MA010120220810443199,3120127,140261604.16906407,186848403.755796,0.7506706003317548,-46586799.58673191
MA0101202305A0111206,3120127,391369450.4088928,286852525.1842617,1.3643576914413993,104516925.22463113
MA010120220805074220,3110131,74016063.1712746,95448304.34844187,0.7754570696784284,-21432241.177167267
MA0101202307A0071318,3120102,85421158.30502832,69578145.28789383,1.2277009788616784,15843013.017134488
MA0101202406A0393316,3120067,90311240.92120124,129424933.2322584,0.6977885788153771,-39113692.31105715
MA010120220812777972,3110317,175922712.07946765,73311763.40144904,2.3996518637326707,102610948.67801861
MA010120220814038596,3110102,92813787.80506964,127277199.08847006,0.7292255623203135,-34463411.28340042
MA010120220805491379,3110132,85723132.8360001,55087754.50279703,1.5561195415131333,30635378.33320307
MA0101202308A0001303,3120248,58113755.670585774,127399596.05954865,0.4561533710614678,-69285840.38896286
MA0101202409A0074276,3110762,36869576.23807084,97860745.85823193,0.37675551660649736,-60991169.620161094
MA010120220807014497,3110762,45661100.37641342,124708443.21396051,0.36614281145287414,-79047342.8375471
MA010120220805177870,3110725,124596855.47336736,91329630.41622274,1.364254443396729,33267225.057144627
MA0101202311A0032273,3130148,89896996.07257663,78139916.67576556,1.150461873348728,11757079.396811068
MA0101202411A0174695,3120021,430725024.5005948,242389123.54734468,1.7769981442235185,188335900.9532501
MA0106202406A2465530,3120021,749639253.7840767,364993233.6585208,2.053844243128018,384646020.1255559
MA010120220812617644,3120021,997339626.0430917,458927662.4899034,2.1731957024748705,538411963.5531883
MA010120220809575760,3120021,452398807.0732586,225793686.51711172,2.003593687883651,226605120.55614686
MA0101202409A0115659,3120213,49054667.779906265,16172757.625519251,3.0331663827902635,32881910.154387012
MA0101202406A0448861,3120073,134512482.0870569,139856866.56877312,0.9617867497347732,-5344384.481716216
MA0101202307A0004876,3111005,21548637.623895846,77537480.7024751,0.27791252889256507,-55988843.078579254
MA010120220813607630,3120007,243607751.38622272,34089454.94278528,7.146131982718841,209518296.44343746
MA010120220805843985,3110438,37126576.36500021,69074891.55099964,0.5374829405284818,-31948315.18599943
MA0101202212A0099874,3130278,99221624.74811707,56218357.02599118,1.764932812556432,43003267.722125895
MA010120220813332959,3120032,139741572.92741218,85247515.6866502,1.6392450872330897,54494057.24076198
MA010120220813480610,3111040,5932829.738122394,81728333.68492399,0.07259207912402005,-75795503.9468016
MA010120220808697314,3130190,341094285.8320621,57759979.30508697,5.905373998232157,283334306.52697515
MA010120220802273136,3110720,35977146.86704093,51219097.206002235,0.7024166400263733,-15241950.338961303
MA010120220814067839,3120053,194480276.0448183,48648018.46475655,3.9977018218739846,145832257.58006176
MA010120220813611367,3111046,52285345.48144607,27231403.02918892,1.9200385490737908,25053942.452257153
MA0101202305A0196708,3110618,8040065.179751562,52191219.88148511,0.15405014567505132,-44151154.70173355
MA010120220804984031,3110785,4807056.914726919,32228184.14364927,0.14915692252916618,-27421127.228922352
MA010120220800394674,3120051,106640357.64789964,19129470.70444042,5.574662975305576,87510886.94345923
MA010120220804472436,3110677,,139601937.8018221,,
MA0101202411A0080143,3130149,65060332.19155349,187209491.67310894,0.34752688692531697,-122149159.48155545
MA0106202201A0744191,3120222,298062036.1610663,186886701.09092182,1.5948809242514046,111175335.07014447
MA0101202406A0101926,3120093,138523857.91070426,71559640.34673932,1.9357818919115672,66964217.56396493
MA010120220806627269,3110162,38557984.9657767,68568995.31262772,0.56232389329397,-30011010.34685102
MA0101202406A0385129,3130148,45749594.66598695,35189110.430290274,1.300106561560016,10560484.235696673
MA010120220808759591,3110062,53858631.94706965,24022431.62159214,2.2420140705758405,29836200.32547751
MA010120220814026747,3110069,166903436.4779273,71802790.13494344,2.3244700357713857,95100646.34298386
MA010120220808017718,3110426,10328053.274825191,118407815.20034443,0.08722442154790072,-108079761.92551924
MA0101202307A0011647,3120043,336009284.54682225,454922571.2927083,0.7386076334999392,-118913286.74588603
MA0106202306A0996006,3120043,2415802680.131727,831279807.1301996,2.906124576230957,1584522873.0015278
MA0106202311A1069329,3120043,605255985.6925563,424789593.25320727,1.424837128500321,180466392.439349
MA010120220813809489,3120043,481622296.3909437,373673326.8623131,1.2888859345305117,107948969.52863061
MA010120220813615587,3120043,204133349.2917688,552763253.0242051,0.3692961639646726,-348629903.7324363
MA0106202201A0153324,3120043,393705006.2209082,424789593.25320727,0.9268235652359925,-31084587.03229904
MA0101202209A0088199,3120043,803069888.5751364,767719962.763479,1.0460453374670196,35349925.81165743
MA0101202406A0041729,3110156,12988221.464243574,48236983.303235725,0.2692585710291248,-35248761.83899215
MA010120220800785598,3110913,9819624.55279142,97672455.23734279,0.10053627123833009,-87852830.68455137
MA010120220803482194,3110041,71768861.81516296,59505874.77368846,1.2060802547989182,12262987.041474499
MA010120220812184138,3130183,194191303.3207445,21235948.478385545,9.144460600567779,172955354.84235898
MA010120220812441548,3110132,241915630.4444853,39530169.25703022,6.119772034158188,202385461.1874551
MA010120220802889087,3110084,152302726.9912091,103784000.48273851,1.4674971557782948,48518726.50847058
MA0101202309A0040731,3130002,38896348.56439532,96630772.36917253,0.40252548135772415,-57734423.804777205
MA010120220809887618,3120186,84240913.34791803,58157881.83774035,1.448486589220398,26083031.510177687
MA0106202201A1322757,3130065,2385340.108678651,82248658.77926862,0.029001568111628896,-79863318.67058997
MA010120220800031058,3120009,238973934.01767245,29304608.280463893,8.154824100554924,209669325.73720855
MA0101202302A0022340,3110837,73479240.76125164,35210986.68027612,2.0868270276443273,38268254.080975525
MA0101202310A0018709,3111045,,146876420.13864785,,
MA0101202411A0084684,3110869,30245599.30211052,75269328.9903253,0.40183165315804087,-45023729.68821478
MA0106202304A1576731,3120210,897828503.1312715,221320811.01179826,4.056683576072411,676507692.1194732
MA010120220800039010,3120008,170828693.54848433,75942644.01596978,2.2494435572076954,94886049.53251454
MA010120220801042728,3120210,144767085.059401,208730410.47174093,0.6935601000288373,-63963325.412339926
MA010120220811057889,3120030,262806953.56796533,274065175.1079095,0.9589213679029713,-11258221.539944172
MA010120220812993584,3120219,219309401.4732322,143688429.908832,1.526284336784083,75620971.5644002
MA010120220813310144,3120045,115895960.12059046,43793418.56901381,2.6464240806304393,72102541.55157664
MA010120220800740638,3110703,51158594.8474658,60457768.708697595,0.8461872658214517,-9299173.861231796
MA0101202409A0185575,3110479,,108538085.05494593,,
MA010120220806466072,3130321,10075079.749255084,81973740.80650803,0.12290618345855728,-71898661.05725294
MA0101202309A0062609,3120188,160447261.8765615,917980133.0771903,0.17478293475038312,-757532871.2006288
MA0101202211A0084344,3130179,233156704.36562264,105468818.9596166,2.210669508342816,127687885.40600604
MA010120220806999501,3130065,2951955.5374031384,145419705.6644389,0.020299556402041712,-142467750.12703577
MA010120220804001617,3110406,191749816.2161852,217524359.00988284,0.8815096213016023,-25774542.793697625
MA0101202406A0181538,3110994,104590978.68356442,100273529.12453859,1.0430567125109051,4317449.559025839
MA010120220800621846,3120052,203286087.62429112,2018010014.7010627,0.10073591609686285,-1814723927.0767715
MA010120220803744934,3120052,212919084.3828005,1032861871.2239097,0.20614478093218128,-819942786.8411093
MA0101202409A0239379,3120189,552500447.4720547,15623337.469011934,35.36378915222954,536877110.0030428
MA0101202406A0516036,3120189,566278412.0700487,11530014.67275968,49.11341217062816,554748397.397289
MA0101202309A0024566,3130065,1207441.9334136075,31925609.972112726,0.03782048006750184,-30718168.03869912
MA010120220805525282,3111015,60743893.77688564,62891853.23868211,0.9658467620680302,-2147959.46179647
MA010120220805232383,3120156,91356968.98049986,24817758.242655963,3.681112709945161,66539210.7378439
MA010120220807028843,3110124,73057730.83809792,46943344.489344865,1.556295787539907,26114386.34875305
MA010120220805306407,3110503,24334747.171196945,,,
MA010120220809712078,3130219,215573074.4864693,119053222.14056028,1.810728586759493,96519852.34590901
MA0106202406A2464835,3120072,451962637.80908936,59544873.64574175,7.590286158095232,392417764.1633476
MA010120220803785163,3120178,236115249.7021308,,,
MA010120220805293598,3120080,490666014.9730964,196712038.55685592,2.4943364731434174,293953976.41624045
MA0101202311A0103778,3120070,93383950.9656312,80082706.55721124,1.1660938274210764,13301244.408419967
MA0101202303A0007917,3110544,28869214.050598044,88806624.7494868,0.32507950625254867,-59937410.698888764
MA010120220803906375,3110333,36565700.49778631,85410569.56434035,0.42811680399958374,-48844869.06655404
MA0101202209A0070165,3110548,64788144.3659572,34308901.19217724,1.8883770749368225,30479243.173779957
MA0101202307A0085387,3111069,28501791.745587826,213215689.57494015,0.1336758644203539,-184713897.82935232
MA010120220803460789,3130036,54919643.67016065,60286246.378422,0.9109812943808774,-5366602.708261348
MA0101202411A0129785,3110347,,26203321.18212482,,
MA010120220810436756,3110566,161704662.9512938,104404032.901186,1.5488353937007875,57300630.05010779
MA0101202406A0074133,3110144,2177077.042894534,37299240.87885509,0.05836786307790125,-35122163.83596055
MA0106202201A0422221,3120181,89204493.15161023,404059621.9827626,0.22077061918016921,-314855128.8311523
MA0101202305A0161794,3110120,2276780.0234306795,55031446.18116792,0.041372345087261425,-52754666.15773724
MA0106202201A0153522,3120081,410720953.51662827,181529371.18036085,2.262559213329682,229191582.3362674
MA0101202409A0051867,3110868,2780167.8896786715,30145493.398336478,0.09222498901302112,-27365325.508657806
MA0101202409A0203822,3110868,2780167.8896786715,30145493.398336478,0.09222498901302112,-27365325.508657806
MA010120220803699273,3110303,15548580.784455083,70299092.781454,0.22117754224247257,-54750511.99699891
MA010120220800603138,3130179,148778313.26953462,67270673.47628443,2.211637008663929,81507639.79325019
MA010120220813167971,3110127,109049882.3109037,91358920.37993668,1.1936424014617595,17690961.930967018
MA010120220801042760,3130310,201274783.7787744,149281365.58529916,1.3482914069102274,51993418.19347525
MA010120220803978932,3120077,46689099.23520093,47671710.09668141,0.9793879464597426,-982610.8614804819
MA010120220800030348,3120008,2556565524.0389256,22525223.315680925,113.49789410350839,2534040300.7232447
MA010120220800039477,3120008,86352054.41531746,25782976.730970986,3.349188573808129,60569077.684346475
MA0101202305A0199155,3110053,,20960206.32869094,,
MA0101202306A0026598,3110566,77235626.61969851,112330451.71232945,0.6875751388405211,-35094825.09263094
MA010120220805282501,3110463,58514414.39271814,122792896.21212861,0.47652930846344177,-64278481.81941047
MA010120220808313211,3110625,74895526.77807698,64199583.98382776,1.1666045317418108,10695942.794249214
MA0101202303A0109328,3110042,,91992379.9724587,,
MA010120220803779064,3120181,56897320.43269562,80566853.26687822,0.7062125107208839,-23669532.834182598
MA010120220813453178,3110883,19948512.183214035,96371012.2580493,0.20699701610274243,-76422500.07483526
MA010120220803908262,3120072,112061154.97640364,24910056.14371367,4.498630987873246,87151098.83268997
MA0101202306A0037162,3120032,146220853.95442963,71122603.67103998,2.055898467593222,75098250.28338964
MA010120220813448797,3110625,25037383.35651065,,,
MA0101202406A0484205,3110215,38488274.52914222,76346548.4253157,0.504125920802649,-37858273.89617347
MA010120220813108698,3110322,,132797150.81199482,,
MA0101202406A0265930,3111058,18571617.83747993,95519748.9934087,0.1944269937762762,-76948131.15592876
MA010120220810445306,3110966,55706867.33333333,,,
MA010120220810026094,3110562,28146321.87428229,28472887.46731188,0.9885306124313834,-326565.5930295922
MA010120220810544781,3110562,28146321.87428229,36315499.809833094,0.7750498064633918,-8169177.935550805
MA010120220811914275,3110562,28146321.87428229,27997577.628371205,1.0053127182134372,148744.24591108412
MA0106202410A1109785,3130310,66713347.31546757,166869250.39101496,0.39979413079011233,-100155903.0755474
MA0101202306A0060386,3110889,,21415572.892034885,,
MA0106202201A0153155,3120249,370511005.0310236,381625686.332855,0.9708754345664968,-11114681.301831365
MA010120220810135135,3120140,199420651.9519729,,,
MA010120220800147163,3120140,150445511.02746692,,,
MA0101202303A0005914,3110630,24461000.858066704,338397842.0334719,0.0722847422394687,-313936841.1754052
MA0101202308A0096532,3110128,18391779.90319272,57801078.86885997,0.31819093942397425,-39409298.96566725
MA0101202406A0487395,3110559,139781592.99489754,43911076.28609879,3.183287717679135,95870516.70879875
MA010120220803095575,3110191,32984393.549192104,32767957.95050345,1.006605068048809,216435.5986886546
MA0106202407A1604144,3110191,38588372.97060616,45250989.55069525,0.8527630555926754,-6662616.580089085
MA0101202411A0060127,3130257,32991057.413793106,,,
MA0101202411A0097863,3110554,23529106.802168675,62784231.643315904,0.37476139807011905,-39255124.84114723
MA010120220803349430,3120184,416716247.8335185,425929758.1732526,0.9783684724034829,-9213510.339734077
MA010120220808046420,3110759,58218568.04627909,89040063.49720454,0.6538468764036766,-30821495.450925454
MA010120220813604327,3110546,49710057.00443006,39677878.181800134,1.252840575895286,10032178.822629929
MA010120220803667759,3130104,,47688554.65350357,,
MA010120220812908817,3110698,7545563.027842792,96476019.76667388,0.07821179779057894,-88930456.73883109
MA0101202212A0011805,3120102,60163218.69208741,158536514.0486008,0.37949124006948076,-98373295.35651338
MA010120220813864859,3110297,2786840.871230216,223309076.37428096,0.012479747370767577,-220522235.50305074
MA010120220812810666,3110619,,47368586.94173937,,
MA010120220813948080,3111006,239218844.5023583,87958299.08828539,2.719684717215429,151260545.4140729
MA0101202210A0003246,3110038,134354855.9808219,49897000.26106271,2.6926438981347394,84457855.7197592
MA010120220813476510,3120019,407440944.30290526,424788104.2064404,0.9591627903631984,-17347159.903535128
