상가업소번호,상호명_지점,상권_코드,전용면적,리뷰수,별점,카페_추정매출
MA010120220800950813,나무,3120207,117.9817268320772,0.0,4.15,1041881798.9376651
MA010120220800952006,현교,3120151,191.50058133665874,0.0,4.67,1086393252.9177248
MA010120220800952616,써니빈커피,3120131,3869.711462216668,0.0,4.05,6252670481.730763
MA010120220800960865,어반커피,3130285,168.4297521827675,274.0,3.1,10160599568.710325
MA010120220800962047,그랑,3120104,122.55845493443103,327.0,2.87,2085194527.1306314
MA010120220800962704,커피트리,3110731,643.1039078485651,36.333333333333336,4.75,1033892251.3663625
MA010120220800963813,잉크커피,3120129,4523.075275063608,0.0,4.7,2921351613.0311465
MA010120220800964728,투썸플레이스명동역점,3120027,116.50101423737541,44.0,1.9,5330123110.3024235
MA010120220800968009,마주보기,3110851,114.21238969912058,7.0,4.555,482459018.44484925
MA010120220800968685,연다라,3120134,218.08748321788968,0.0,4.73,3447492007.666433
MA010120220800969046,차연,3120158,100.37560731973548,62.0,5.0,2580582303.5114155
MA010120220800969359,예진커피숍,3110736,221.6319393543567,0.0,,1855482356.6315951
MA010120220800970633,세미온,3110881,109.49904834914305,35.0,4.66,1774192416.4370518
MA010120220800971924,커피할루카,3110938,104.19452098386542,0.0,4.62,1116255857.9330754
MA010120220800973086,진서의정원,3130285,80.48235500902916,77.0,4.245,4267404321.753886
MA010120220800974816,카페홀릭,3120131,4999.807807013472,0.0,,7319235301.58931
MA010120220800976304,카페산다,3110895,203.64712487655706,140.0,4.025,1617838894.3978467
MA010120220800977558,미라보,3120002,28.71999732543762,387.0,4.6,1369847333.0390384
MA010120220800977899,지오북카페,3110895,103.02767489517413,44.0,4.265000000000001,1006733684.4744321
MA010120220800978275,라루,3110731,114.37219539609299,8.0,4.6850000000000005,477384427.6281791
MA010120220800978372,티라노,3110467,210.3971609650784,897.0,4.59,7917294309.175086
MA010120220800978533,요거프레소봉천우성점,3110896,152.32603355003485,27.0,3.175,3781385187.512408
MA010120220800979823,씨리어스커피,3120160,92.17173752322839,77.0,4.3149999999999995,2910530112.273982
MA010120220800979986,커피마마,3110270,512.6501711465163,27.75,4.398333333333333,2796127351.942644
MA010120220800980334,와일드멀블루차,3120131,7017.2847687568155,0.0,4.26,9223294156.551323
MA010120220800980913,엣홈,3120158,156.98509838864607,0.0,,907794391.3364167
MA010120220800981640,와우카페,3120160,984.757187252542,154.0,4.265000000000001,8494987861.032026
MA010120220800981958,카페여유;로그,3120131,5633.335954768947,0.0,5.0,7917757625.33344
MA010120220800982731,카페스토리,3110747,1282.632341394877,0.0,,1846761330.8981376
MA010120220800982878,루즈벨트,3110869,194.1668847953443,18.0,4.425,1378945731.3515866
MA010120220800983616,카페제이앤에스,3110595,439.68179653155926,3.0,4.5,2678482651.504528
MA010120220800984061,카페동네신림,3130285,73.27566870718529,0.0,3.9,2132080046.3812814
MA010120220800984087,카페파사디나앤엔에프로스터리,3130285,635.7933103838403,0.0,4.5,5612422571.869442
MA010120220800984299,빈트리커피,3120131,819.4246603057667,18.0,3.91,6076412693.66256
MA010120220800984323,카페디아떼,3120131,4514.536478372472,0.0,,6861244857.148427
MA010120220800984709,마리오씨엔에프,3120131,3804.7347413502816,0.0,,6191346608.854847
MA010120220800984958,세브웰,3120131,2806.248179559138,5.0,2.505,5999700708.755935
MA010120220800984982,커피붕붕커피볶는집,3120003,699.0127061597935,60.0,4.895,1798699557.4266376
MA010120220800985082,퍼피앤커피,3130285,103.57799907109244,0.0,4.3,2319633790.0558133
MA010120220800985679,모르비도,3110882,77.33669710212997,10.0,3.795,1081775177.46228
MA010120220800986175,규젤,3120131,3634.1163963833105,54.0,4.755,14137965895.839567
MA010120220800986700,라빈느,3110881,117.05318217091695,0.0,4.86,894025383.2018996
MA010120220800986749,카페엘,3120169,3358.4912561547903,6.666666666666667,4.766666666666667,8258898872.527502
MA010120220800987903,공차마리오점,3120131,3693.3250226670507,0.0,2.4,6086200098.92676
MA010120220800988336,공차신림역점,3120157,205.72901011763685,0.0,4.41,1513253351.1959739
MA010120220800988656,카페한보리,3110861,218.5406532264098,0.0,4.06,5174182320.085269
MA010120220800988779,카페비플러스,3110732,317.9932629273349,0.0,4.31,4457389767.650307
MA010120220800989334,Coffee린,3120131,2792.234515216236,0.0,4.23,5235766913.136455
MA010120220800989629,아노플라,3110892,172.61545801122315,46.0,4.4,2527240163.8292828
MA010120220800989713,커피블루,3111064,1068.6304999566883,0.0,4.44,1008831618.3112887
MA010120220800990092,공차합정교보문고점,3120101,6632.563272768245,71.0,4.1850000000000005,5790121275.861264
MA010120220800990189,카페마리오네,3130277,135.18384671782803,40.0,4.745,921070493.5277369
MA010120220800990242,카페하이,3110708,97.74773586233034,45.0,4.875,265563674.17405036
MA010120220800990370,24시만화카페,3120157,223.11685970980758,91.0,4.4,3988131890.674977
MA010120220800990686,카페더코너스톤,3110732,220.50694303530565,17.0,4.67,4133936145.3009405
MA010120220800991039,미남커피,3110854,272.1515169383313,46.0,4.7,2452692686.401754
MA010120220800991869,207,3110874,42.11417218091675,106.0,4.2,316880302.9932673
MA010120220800992374,아토,3110566,501.3903722142504,62.0,5.0,1152769501.1729598
MA010120220800992852,어깨동무,3110753,106.10211040557415,0.0,4.56,1360704231.628704
MA010120220800993573,카페알파,3120134,107.58432961239969,0.0,4.7,2787078467.2315626
MA010120220800993800,카페마레,3110572,135.7942325646028,8.666666666666666,4.8,614372935.8965518
MA010120220800994009,반조,3110895,81.48365664762426,51.0,4.5,941224458.8680158
MA010120220800995837,오롯,3110576,132.75307589326377,1533.0,4.495,7528472009.639822
MA010120220800996296,커피유슬리스,3110778,206.5421867477511,86.0,4.57,6333829361.870117
MA010120220800997061,컴포즈커피신당역점,3120039,87.62051211293658,30.0,2.0,4254378740.3941236
MA010120220800997820,커피블루그린,3110994,112.59276168848135,22.0,4.8,5133829406.879922
MA010120220800998093,커피카소,3120192,1178.980757842039,0.0,,3064568497.3970337
MA010120220801007517,쏘시얼네트워크주,3110892,725.690891882027,0.0,,3086048048.0111723
MA010120220801009646,커피콩나무오거닉빈주,3120159,243.1984775859095,0.0,1.0,2131488314.9170783
MA010120220801009876,지루크렛,3120131,3634.1163963833105,0.0,,6030320051.073192
MA010120220801012282,인아랑,3110881,139.0202872765799,10.0,3.58,1207288734.613537
MA010120220801012921,하이앤온,3110731,421.07440286436594,0.0,,560366383.4128205
MA010120220801020372,카페베네청담영동점,3120208,189.89327926774627,9.0,3.98,5861872440.244455
MA010120220801022061,니드,3110136,245.00868812000238,28.0,2.8,1304077776.1056597
MA010120220801023660,씨알유,3120221,819.7061760608619,0.0,5.0,3101518931.9000773
MA010120220801023832,텐텐,3120221,187.13019605295872,0.0,,1373623221.0213528
MA010120220801027117,커피볶는집,3120228,247.42258778381688,27.0,4.733333333333333,2451066106.4825087
MA010120220801028447,테라스,3120028,980.5899517220525,130.0,3.8825,8887717120.023594
MA010120220801030051,카페데미,3111024,160.7907267902595,4.0,4.15,315055695.1531404
MA010120220801030340,후후라운지,3110008,38.492266063437526,99.0,4.455,401490212.0653928
MA010120220801031739,가배미혼,3130146,82.83669222657883,102.0,4.62,14441192251.89631
MA010120220801032397,용진빌딩,3110995,173.93734139836482,0.0,,652233302.9355106
MA010120220801034128,커피하우스,3130091,3727.818224568178,92.0,4.8,37297881914.718704
MA010120220801034619,나인헤르츠,3120049,165.54954310446735,314.0,3.3,3222105330.5312977
MA010120220801036915,켈리스커피,3120207,314.3513301754218,0.0,,1536562510.560301
MA010120220801037378,본카페,3120212,1802.298798502029,58.0,4.116666666666667,9581673391.131414
MA010120220801038100,마세리아,3120222,248.19631559684456,0.0,4.74,3230251978.037365
MA010120220801038276,굿푸드앤카페,3110989,228.18254868502643,0.0,1.0,1125457098.7405891
MA010120220801039580,주스집,3120182,133.2646764299663,2.0,5.0,3397267368.5012083
MA010120220801040226,커피볶는곰,3120212,157.52044036230964,211.0,4.51,13920814098.546282
MA010120220801040386,메리앤제인,3120002,121.01875165408129,0.0,,1110053260.6133223
MA010120220801041760,프레세르커피로스터스,3120217,152.03784565107082,102.0,4.55,13832671885.05219
MA010120220801041893,북카페사가,3120219,167.44716197098913,0.0,,6481676702.598596
MA010120220801042439,커피의향기,3120220,1804.0487884282168,0.0,4.32,10271609167.835674
MA010120220801042728,나주육곱식당;커피플리즈,3120210,330.30996200329247,0.0,,2512319773.5585756
MA010120220801042760,메이린,3130310,798.7196031149116,44.0,3.4,8999340042.681585
MA010120220801043314,파스쿠찌커피숍,3110981,178.035859274632,30.0,2.4,1183450040.4930701
MA010120220801043316,커피둘세,3110759,216.4194790730685,0.0,4.6,2233319523.958899
MA010120220801043778,스위스워터커피,3120207,223.20466497900588,25.0,4.34,1721269451.8978975
MA010120220801043923,레몬시티,3120213,183.895263260036,0.0,4.8,1526512981.9406867
MA010120220801043969,이디야커피한티역점,3120219,96.07968024998212,21.0,3.835,10031052076.562464
MA010120220801044149,린네스가든,3120149,731.943845966508,49.0,4.1850000000000005,2998782766.4035673
MA010120220801044204,글라스커피,3120222,1192.785563378238,13.0,4.035,5507302145.958337
MA010120220801044394,세이프토피아,3120221,776.9140942647978,1.0,4.545,2999584051.246873
MA010120220801044448,카페테라,3120222,3704.565827622654,73.0,4.745,13122235890.256931
MA010120220801045304,커피더주다,3110983,127.6832079002092,0.0,,1412160725.0173695
MA010120220801045848,공차수서역점,3120224,2024.4766128283966,27.0,4.41,6206266168.674366
MA010120220801045937,올어라운드,3120222,213.56053420735952,19.0,4.5,4342245911.085297
MA010120220801046136,터틀스커피,3120207,205.1361672681499,0.0,,1261424424.1086159
MA010120220801046642,리틀앤머치,3120203,169.8186535309733,125.0,4.52,3344022625.7611585
MA010120220801047073,네세서리커피,3110997,128.60637764180294,61.0,4.725,3219892103.797193
MA010120220801047081,소운빙,3120211,1260.8963231925263,99.0,4.5600000000000005,15676605219.737646
MA010120220801047512,스커피,3120215,642.8001169497815,70.0,4.68,4393521349.590896
MA010120220801047607,더치앤드립,3110997,176.6884234430899,6.0,4.82,1789077545.4961329
MA010120220801047903,엠엠티에이치017,3120213,301.45800422864613,0.0,,1969492549.693175
MA010120220801048069,파이하우스,3120212,188.17202743201844,347.0,4.3,21067728211.475693
MA010120220801048113,카페오로미아,3110994,319.9093784190637,12.0,3.99,6699048879.989488
MA010120220801048477,셀렉토커피개포동점,3110984,144.63499934472264,24.0,4.0,2903574614.313272
MA010120220801049024,삼청빙수카페,3120005,70.68454690032118,846.0,3.5,2271885558.7854915
MA010120220801049330,문정커피,3120235,1096.868736443744,646.0,3.26,8077338574.151206
MA010120220801049858,에슬로우,3110657,2370.5461056960203,25.0,4.445,7193301045.086995
MA010120220801050630,메머드익스프레스망원역점,3120100,90.65705512473339,38.0,4.6,2088553359.1831045
MA010120220801050946,심플리에스프레소바,3110762,1135.8525538564325,67.0,4.675,2188610334.2652736
MA010120220801051039,프롬더테이블,3110085,78.12682136243863,0.0,,623699909.7375808
MA010120220801052258,커피인왕,3110007,61.893946295488746,0.0,,7852475.000935235
MA010120220801053277,샤론플라워카페,3110639,111.355994251386,0.0,,473277148.01917076
MA010120220801054939,오름1077,3110308,133.998513977766,97.0,3.885,4060064033.921081
MA010120220801055246,베코세젤게작,3110255,223.67757174271748,0.0,,2461497798.8488026
MA010120220801058538,현진에프앤비주,3120218,2675.3734490475154,0.0,,3601256744.0274477
MA010120220801059298,아름다운커피세정점재,3120217,814.5591448678247,0.0,5.0,13606020129.810223
MA010120220801060545,성원개발성원빈주,3120222,606.7442146592025,0.0,,3792071390.4726076
MA010120220801061904,성우에프앤아이,3120037,141.3996992141155,0.0,,2459688046.9485326
MA010120220801062466,에스앤에프네트웍스,3120210,1160.3066647896858,0.0,,4468659360.428798
MA010120220801066285,메타비젼,3120189,764.6311693975676,0.0,,5149577028.856237
MA010120220801067122,시애이,3001496,4841.291211896572,0.0,,33900496313.708546
MA010120220801067692,클라우드시큐리티,3110956,302.2454557738361,0.0,,157710391.86933362
MA010120220801067819,웨스트사이공주,3120218,2675.3734490475154,0.0,,3601256744.0274477
MA010120220801068271,더블유디자인바,3120221,315.77253688511405,0.0,,1725002931.981734
MA010120220801069940,탑베리타스,3001495,792.994179227267,0.0,,30104057802.08101
MA010120220801070827,메이트아이엔씨주,3120244,187.09630823569861,0.0,,3455217289.4939995
MA010120220801071788,어반스토리,3120168,497.89256685622223,0.0,4.62,1942141491.6538908
MA010120220801072533,삼성에프앤비주,3120212,1175.3326862346762,0.0,,5180761855.641149
MA010120220801073566,제이스커피랩,3120191,1410.9404314778062,18.0,4.608333333333333,5236896296.761835
MA010120220801075008,터틀힙,3130191,234.04096961273262,0.0,,1127038748.443367
MA010120220801137707,페이딩,3120103,2659.7115794820115,0.0,5.0,11702673267.718884
MA010120220801137932,카페미뇽,3001492,50740.616351580225,99.4,3.0,294866825622.0466
MA010120220801138917,브로커피앤쥬스,3120159,1236.8455363449755,0.0,4.38,3336635139.151804
MA010120220801139180,카페봄봄서울대입구,3120159,110.26593221901608,18.0,4.6,2623611806.973914
MA010120220801141451,팩토리커피,3120021,67.11089748078454,21.0,3.605,1017149743.9042141
MA010120220801144108,슬쩍,3110161,82.47889215660877,67.0,4.775,3562548187.6029983
MA010120220801145252,카페아이엠티,3120007,1677.234077607613,27.0,4.288,3939008854.916708
MA010120220801146787,킴스델리마켓,3111013,170.35808008721523,950.0,3.7,1678598138.2370381
MA010120220801149245,페이퍼버드커피하우스,3111077,108.32279666649713,54.0,4.8,5219126179.21157
MA010120220801149529,물레,3120081,197.37494043739102,648.0,3.425,16443656362.437126
MA010120220801158234,더만듦미어켓파크,3120012,248.2186721213739,0.0,,987153412.8388407
MA010120220801162112,티에스앤엠,3120131,1913.0063292693665,0.0,,4405966997.335833
MA010120220801189289,온사랑커피밀,3110837,523.5125250776962,0.0,5.0,3382752339.745715
MA010120220801223517,유럽샌드위치,3120149,9810.915391602419,0.0,4.25,13003189617.249435
MA010120220801233602,커먼센스커피COMMONSENSECOFFEE,3110190,68.13598750325386,0.0,,433883929.5062425
MA010120220801234963,CAFE라임,3110668,282.3421478184524,130.0,4.295,2037571013.1637275
MA010120220801236059,빽다방먹골역점,3110247,648.2184671075046,19.0,5.0,5602790319.373912
MA010120220801246721,에르모소뷰티카페,3120227,13085.309391073064,121.0,3.0,22373248064.46741
MA010120220801248126,투썸플레이스목동메가박스,3120114,5154.615223402442,59.0,3.755,5938878765.056888
MA010120220801249129,제이이글로벌주,3120189,152.04625839428945,0.0,,3050960927.6409583
MA010120220801250681,승앤윤,3120189,209.06141690870174,0.0,,3246280290.93688
MA010120220801265835,그라피,3120006,196.66556929856253,0.0,4.59,1317931959.8819923
MA010120220801283934,오페라빈,3120106,1723.6885119452725,95.66666666666667,4.3,6061206060.723771
MA010120220801286578,커피라움,3110298,88.51474355896391,2.0,4.85,147910183.0
MA010120220801299447,카페히릿,3120054,304.28420929022354,29.0,3.4,1688259541.2643275
MA010120220801305837,애크로매틱커피파트너스,3111053,219.61598486472525,0.0,4.1,1487226235.8755572
MA010120220801316462,봉봉,3110348,244.16366220485713,0.0,4.53,516295913.1153298
MA010120220801317270,힘이나커피,3120052,577.3437661365955,0.0,,2320006716.4026146
MA010120220801318078,오제도바,3120014,98.38900256626853,0.0,4.4,2524987415.4267545
MA010120220801438597,카페모호방배,3120166,152.13923875891237,0.0,,3342016410.478992
MA010120220801472349,예,3120009,60.001599508526674,0.0,4.44,2585617559.417215
MA010120220801494691,인카페,3120184,181.79168578331092,0.0,,3260584900.5236025
MA010120220801516814,에이치커피로스터스,3110129,50.54107537689372,164.0,4.1,326765341.30901194
MA010120220801521232,쿼즈,3120113,684.5059795842628,14.0,4.6,6369267963.181117
MA010120220801524339,버터데이즈,3110166,137.16487745104237,26.0,4.0,2034113575.2241552
MA010120220801533691,콩카페연남점,3110562,45.954692186498626,1331.0,4.045,571085601.2235878
MA010120220801546665,성공커피숍,3110707,60.942997867152556,0.0,,1086190072.1353092
MA010120220801554841,모퉁이,3120086,160.10389778637688,128.5,4.335000000000001,4699995153.607068
MA010120220801614958,커피더캠프,3120131,4507.394163508486,5.0,4.085,7604602284.376678
MA010120220801614982,스윗헤르츠,3120104,88.22477586132413,271.0,3.8,1792396847.8755755
MA010120220801615044,카페오오디,3120149,774.4684557027598,63.0,4.29,3160811440.052989
MA010120220801615755,해드림찬카페,3110569,110.7092778329111,2.0,4.7,646097120.545665
MA010120220801622443,숲속마을사회적협동조합,3110391,136.09324789640422,12.0,4.355,1140536545.2537825
MA010120220801626989,퍼스트엠버,3120118,1664.8757291383292,0.0,,499399425.6564349
MA010120220801659341,자유,3120077,554.9837856300818,44.0,4.265,4748600917.938626
MA010120220801661248,파스쿠찌종로2가점,3120009,137.52782640978603,79.0,3.21,4713347261.414274
MA010120220801669913,라스투어,3110507,79.29014087155018,0.0,,764675069.6956387
MA010120220801726299,티티엠서울,3120191,379.39384120424904,201.0,4.48,6952620173.365655
MA010120220801748615,필링,3120136,157.7006059050994,0.0,,747675756.7624359
MA010120220801759645,태경카페,3130191,60.61915648933484,176.0,2.7,2298411925.471185
MA010120220801771601,숙커피숍,3110615,100.71077537663454,0.0,,1101945705.5559778
MA010120220801783545,커피베이증가점,3110498,79.33297096970769,12.0,3.1550000000000002,816284170.8034112
MA010120220801789787,작은나무,3110031,33.465550899850776,0.0,4.0,34131410.30900411
MA010120220801791937,잇테이블,3120198,125.77955943423787,336.0,4.095,5127867361.987952
MA010120220801792817,프리스타일,3110291,201.09625437989297,105.0,4.7,2781585220.76038
MA010120220801807194,드립하우스,3120124,267.5934424242214,14.0,4.331666666666667,4203654769.597061
MA010120220801822933,헤세드커피공방,3110449,101.72238236082936,92.0,4.8,1276787096.836826
MA010120220801834845,보연희,3120093,142.57798567457644,601.0,3.9,5346448923.237158
MA010120220801838665,테베르베이크,3120118,1664.8757291383292,65.0,4.425,1082132411.7627976
MA010120220801844140,애니원에프앤씨,3110958,739.7656767621736,0.0,4.63,134773005.00099817
MA010120220801847955,메종드그릭,3110955,151.13281741565802,264.0,5.0,2469220589.625659
MA010120220801894314,카베하네,3120195,174.1808620119963,109.0,4.29,14690158407.086912
MA010120220801899927,빈스토리,3111042,221.0663050995341,0.0,,2735534019.0844183
MA010120220801910094,동건스애견카페,3120162,254.98941068308102,0.0,4.4,1750768163.4128218
MA010120220801921142,띵킹커피,3120053,98.14508345918362,120.0,3.555,2125971546.1284184
MA010120220801949872,알라카르테주,3120197,922.7196820429526,0.0,3.6,2728342057.6559677
MA010120220801952078,커피지인,3110281,157.60590470790254,0.0,,259923609.0
MA010120220801955443,로안씨엠,3111077,121.2065728824906,0.0,,1656224520.3399675
MA010120220801956292,모어호스피탈리티,3110547,141.27482827383216,0.0,,1080441394.9251032
MA010120220801968023,서이갤러리,3110018,66.00476441230676,0.0,,158646455.0364598
MA010120220801988978,카페오가닉,3120137,378.9187066811086,121.0,4.1,10882470387.542574
MA010120220801994379,카페플로리,3110464,4181.6032921393935,20.0,4.665,4123531285.5107746
MA010120220802028977,써클커피,3120239,134.69700129537728,27.0,4.495,722349958.3488061
MA010120220802044769,아이클럽,3110670,95.31985078389339,0.0,,846796952.4466156
MA010120220802054670,커피도가헤리티지,3130179,216.13943577062088,204.0,4.585,1510584200.6152978
MA010120220802054919,머치커피,3110850,66.96702556246622,737.0,4.54,9981583984.90552
MA010120220802055137,비콤마,3120215,167.20660450330652,0.0,,1508634571.143227
MA010120220802055643,하니지니,3110175,95.3379331152011,41.0,4.734999999999999,317260332.16546893
MA010120220802085837,디무무,3110109,88.83173350114798,0.0,5.0,352049769.5126159
MA010120220802095698,코인,3001492,102.2595003243732,720.0,4.34,127702603802.25424
MA010120220802102713,비틀즈,3120187,131.91287340724688,36.0,4.1850000000000005,3527164916.670271
MA010120220802109552,까르페디엠배세일움,3120119,3302.719822799398,0.0,,1202437224.9361608
MA010120220802115486,커피다락방,3111089,37.60751679856357,4.0,4.8,1210719341.0673997
MA010120220802147334,밍글링,3120055,94.0600566647215,0.0,,1456033893.183921
MA010120220802155510,서울북카페욕망의북카페,3120187,432.27198623854235,0.0,2.5,3483845829.889713
MA010120220802159812,반테이블,3120102,95.3747783566894,0.0,,681706875.7828251
MA010120220802160639,안드레아,3120192,1689.6180589811722,0.0,4.47,3839650531.2736783
MA010120220802161525,정코퍼레이션,3001492,89.18184387788729,0.0,,11342944867.582859
MA010120220802185018,만랩커피창동역점,3120079,535.0650657670662,39.0,4.34,7142765481.824052
MA010120220802186415,스위트번스,3120107,4507.394163508486,11.0,4.3375,5595521675.248252
MA010120220802200259,리틀빈스,3120075,141.09540285427155,26.0,4.3149999999999995,1499619613.3815525
MA010120220802203521,카페노니다,3110301,79.06483563797607,98.0,3.95,1238412799.2256045
MA010120220802223009,카페배네거여역점,3120241,339.3480406623169,0.0,,4472827760.354376
MA010120220802242902,벌스데이투미,3110562,71.13962684567942,384.0,4.48,241768554.374512
MA010120220802243250,이태리다방,3120198,100.6135272426155,8.0,5.0,839049569.5577041
MA010120220802247130,푸드앤갤러리,3110093,793.6646601815579,0.0,,3043972214.5027943
MA010120220802253071,블루샥,3120055,387.7873275133514,144.8,4.24,5297717902.736929
MA010120220802256111,위커즈러브,3110137,1097.43906852891,0.0,,1921188390.5154655
MA010120220802256607,엔엠더블유,3120190,283.64282299629525,0.0,,3011384879.336831
MA010120220802262182,로코코커피,3120236,31137.557417871616,24.0,3.375,7509829826.406428
MA010120220802267432,이터너발효커피,3120189,314.22500330470024,0.0,,3606941025.7561584
MA010120220802273136,자여느향,3110720,137.02211535875333,0.0,,1675699502.0754151
MA010120220802274495,황다방,3120175,353.4714310391775,23.0,3.8150000000000004,2034132285.836523
MA010120220802276194,연희에스프레소바,3120093,130.9311411212219,0.0,,1378229055.7556107
MA010120220802282386,카페드발렌느,3110869,84.62987479355827,129.0,4.795,1519146928.130178
MA010120220802282857,라온제나,3110941,137.5678013199397,0.0,,566678791.2079366
MA010120220802283650,허니빙스&호두사랑,3110542,183.12598408501367,0.0,4.1,499340040.06698436
MA010120220802284394,세븐피트,3120123,21.88248174983731,91.0,4.8,7577981484.70558
MA010120220802285244,민스,3111003,157.8874425653746,0.0,,1822096510.6671228
MA010120220802285382,타이슨커피,3110027,138.37579772427557,43.0,5.0,122589954.56728578
MA010120220802287453,카페그라치아,3111046,293.58921449245213,25.0,4.609999999999999,32134569280.02679
MA010120220802288223,테라포커스,3120197,236.65166629371015,0.0,,1688075403.3892477
MA010120220802299855,뉴욕핫도그앤커피,3110578,2684.8023647746118,12.0,4.467499999999999,3655046555.0347257
MA010120220802317726,뉴질랜드스토리,3120228,1015.5076972354002,1462.0,4.470000000000001,26021831567.49832
MA010120220802330884,부어크,3110008,99.6684313582741,0.0,,425004743.55292284
MA010120220802347667,더힐세일즈라인스,3110041,94.07564258395843,0.0,,1078164080.1146078
MA010120220802355371,도바,3120032,221.71430591946609,0.0,,843726580.0856385
MA010120220802374397,쥴리스샵,3110952,73.78437501367095,0.0,5.0,57221709.82583312
MA010120220802374728,이디야혜화역점,3120012,106.24585391491722,47.0,3.995,1163714207.6607182
MA010120220802375069,라이크어시네마,3120053,138.97737994298225,92.0,3.8,1890308455.4685507
MA010120220802382495,플러스카페,3110028,1010.0572436643488,37.0,4.3,3809201946.158956
MA010120220802433986,빈티지,3120236,31137.557417871616,4.0,4.3125,5035135059.540551
MA010120220802443267,엔제리너스양재천변점,3120183,149.04891711604807,0.0,,3259407182.9858894
MA010120220802474883,작은식당,3110335,51.45805545864742,13.0,4.725,2763331345.9910946
MA010120220802487043,피스아일랜드서촌,3120002,81.67570504075657,0.0,,929684380.6145747
MA010120220802489859,브레스토,3120131,2539.8743110664045,0.0,,4997593843.2758255
MA010120220802491391,샹델미뇽,3120094,103.50504603049231,0.0,,1217495886.8605556
MA010120220802491413,에스아이지파운데이션,3120179,68.63217741440998,0.0,,1280837819.7780035
MA010120220802502498,온고지신,3110895,77.18229477985781,1106.0,4.055,3427077791.3010316
MA010120220802504752,위드그레텔,3110398,247.09176834503216,64.0,4.765000000000001,7401977637.511352
MA010120220802510160,스트릿넘버502,3110404,127.7219954064638,4.0,4.625,2244862842.0967755
MA010120220802513115,바오밥커피로스터스,3130067,81.5010164092603,63.0,4.505000000000001,4035002644.7602005
MA010120220802514515,106길15,3120187,124.25912840414183,394.0,4.6850000000000005,15835410376.382206
MA010120220802515090,시에라,3120003,1008.4609855060168,0.0,4.2,1447364933.1124864
MA010120220802516182,남산상점,3110093,114.81335794115449,0.0,,939690240.6338947
MA010120220802516422,카페다포딜,3110080,78.50293850579588,321.0,4.51,657413049.7892087
MA010120220802516487,좋은이름.좋은카페,3120048,106.3889152571823,0.0,,8857037708.452614
MA010120220802518405,안마루카페,3110620,399.35330623458236,1.0,5.0,1723339904.3277166
MA010120220802551881,멍멍이다방,3120120,159.07576739509622,0.0,,2064579447.1647294
MA010120220802585041,컴앤쉽,3120185,99.25943711922152,216.0,4.575,13126095771.380844
MA010120220802585268,메트로폴리티션,3110559,82.50393653078442,0.0,4.3,317349962.4843509
MA010120220802585414,코너스톤-엠,3111080,219.12516968691216,10.0,4.5,320467287.0741593
MA010120220802585938,아이캔커피,3111077,201.87174247198294,0.0,,1901621154.8313723
MA010120220802587094,위싱웰,3120197,103.1274493426111,0.0,,1485561913.5464277
MA010120220802587625,메가엠지씨커피중계씨앤미점,3120083,2524.375657963459,17.0,4.2,6181348260.7973795
MA010120220802587975,커피베이방화역점,3110640,877.0845314866931,16.0,5.0,2391177243.917351
MA010120220802588495,한남베르그도산,3120200,288.9913668159827,380.0,4.0,35860764041.50051
MA010120220802589143,진커피,3111047,391.0650274808277,4.0,5.0,3860817266.1999955
MA010120220802593382,에코카,3110729,571.7624270614206,0.0,,2306391672.166268
MA010120220802602917,더블엠컴퍼니,3120003,1228.2197533317014,0.0,,1607837579.4126737
MA010120220802603267,오쿠텐,3120103,89.79548152740063,0.0,,1249620646.5183425
MA010120220802620874,민트하임,3130190,123.05584312880663,646.0,4.0600000000000005,6220935153.037824
MA010120220802633659,이루리,3110096,88.06435919864363,0.0,,174633860.710719
MA010120220802642675,써니인코,3111026,239.8416904766022,0.0,,1502181635.626855
MA010120220802646959,지하실,3110259,71.79022734375741,63.0,4.95,2502018458.9429307
MA010120220802647346,카페라스플라미아,3120103,90.88544211868633,126.0,4.875,2325780470.617218
MA010120220802648415,이디씨,3110462,93.21200725495154,0.0,,530743056.1409934
MA010120220802649731,카페투샷,3110591,286.04154719765097,51.0,4.175,13210542456.210032
MA010120220802649750,비지엠,3120160,147.1974833101162,816.0,4.595000000000001,9242721118.806992
MA010120220802652261,태기커피서울관세,3110966,149.98521875878598,0.0,,546589600.9191855
MA010120220802663117,비아이티,3110472,131.08857150291814,0.0,,530545450.7749014
MA010120220802663121,에쏘다컴퍼니,3120053,219.51398091327079,0.0,,1067944632.489487
MA010120220802673533,한양,3110256,170.16778239601297,0.0,,5336298385.267558
MA010120220802673568,몽디저트,3120054,83.97032368558997,0.0,,800230439.6456
MA010120220802680642,도토리카페,3110362,162.85510984039098,0.0,4.23,885942373.7319233
MA010120220802680776,초원,3120062,262.698443327081,0.0,4.47,1927145140.5601714
MA010120220802681282,산수목모모스산수목momoss,3110085,16.442656409542007,0.0,,425232871.87262785
MA010120220802681833,노란꼬무줄,3120219,510.18911714049875,20.666666666666668,4.433333333333334,14860109212.915236
MA010120220802685012,공간갑,3120031,223.3004387111037,2995.0,4.305,44061652298.223755
MA010120220802685610,혼합복식,3110128,138.23309645098362,0.0,4.9,2188987100.0491505
MA010120220802687193,카페오로시,3110155,293.5295207832462,70.0,4.005,867286566.0074326
MA010120220802727479,도론수제,3110690,140.63810061304642,17.0,4.25,4863646988.103597
