상가업소번호,상호명,지점명,TRDAR_CD,TRDAR_CD_N,도로명주소,위도,경도,지번주소,신우편번호
MA0101202409A0007720,커피썸,,3110139,자양4동주민센터,서울특별시 광진구 동일로4길 50-2,37.5357336074931,127.063541420202,서울특별시 광진구 자양동 52-163,5084
MA0101202306A0069962,커피사피엔스시청,태평로점,3120022,북창동(시청역_6번),서울특별시 중구 세종대로 74-1,37.562796424075,126.976921685722,서울특별시 중구 태평로2가 69-20,4526
MA010120220803263317,모멘토브루어스,,3130070,뚝섬역상점가,서울특별시 성동구 상원6길 11-1,37.5490572439891,127.049158308303,서울특별시 성동구 성수동1가 13-125,4790
MA010120220813286843,공음,,3110487,불광역 8번,서울특별시 은평구 통일로68길 14,37.6125578231279,126.930096025513,서울특별시 은평구 불광동 268-3,3358
MA010120220807488088,씨위드커피,,3110213,청량초등학교,서울특별시 동대문구 회기로25길 59,37.5924187377163,127.056750533725,서울특별시 동대문구 이문동 341-60,2452
MA010120220813998605,오케이어맨션,,3120105,상수역(홍대),서울특별시 마포구 와우산로11길 9-7,37.548609523665,126.922438072322,서울특별시 마포구 상수동 93-113,4049
MA010120220812480534,오지메이커,,3001495,잠실 관광특구,서울특별시 송파구 백제고분로 509,37.5158184318293,127.115183443767,서울특별시 송파구 방이동 51-11,5545
MA0101202409A0129409,케이크팝,,3110839,숭실대입구역 4번,서울특별시 동작구 사당로 28,37.4949365772231,126.957447249694,서울특별시 동작구 상도동 505-1,7027
MA010120220810037464,코오롱인더스트리FnC부문코오롱스포츠솟솟618점,,3110946,청계산원터골,서울특별시 서초구 원터2길 9,37.4438708021096,127.055768008746,서울특별시 서초구 원지동 419-17,6806
MA010120220810345134,코오롱스포츠솟솟618,,3110946,청계산원터골,서울특별시 서초구 원터2길 9,37.4438708021096,127.055768008746,서울특별시 서초구 원지동 419-17,6806
MA0101202302A0075037,컴포즈커피삼각지역점,,3110076,삼각지역 14번,서울특별시 용산구 한강대로62가길 20,37.5345857639414,126.974995656573,서울특별시 용산구 용산동3가 1-2,4382
MA010120220800138159,카페길,,3120021,시청역_8번,서울특별시 중구 세종대로11길 26,37.5623094047598,126.974578932625,서울특별시 중구 서소문동 120-35,4513
MA010120220800122205,이디야커피,,3120021,시청역_8번,서울특별시 중구 세종대로11길 26,37.5623094047598,126.974578932625,서울특별시 중구 서소문동 120-35,4513
MA010120220806669026,두란노커피,,3130324,길동복조리시장,서울특별시 강동구 천중로52길 27,37.5395552747429,127.143959859406,서울특별시 강동구 길동 355-6,5344
MA010120220804692550,퍼스트원광고,,3110955,논현초등학교,서울특별시 강남구 논현로119길 47,37.5084105503553,127.029678045363,서울특별시 강남구 논현동 178-3,6117
MA010120220813917085,행복커피호프,,3110858,신대방역 1번,서울특별시 관악구 신사로 104,37.4871191921886,126.913953585123,서울특별시 관악구 신림동 517-3,8702
MA0101202406A0065039,커피대장,,3110826,장승배기역 4번,서울특별시 동작구 상도로15길 51,37.5028458432703,126.93434898689,서울특별시 동작구 상도동 356-224,6951
MA010120220808184646,지알레빗,,3120245,둔촌역,서울특별시 강동구 양재대로89길 16,37.5269341440671,127.134726805059,서울특별시 강동구 성내동 428-2,5404
MA010120220809716059,레이지앤트,,3120217,대치사거리,서울특별시 강남구 삼성로 350,37.5028492782919,127.059148116794,서울특별시 강남구 대치동 961-11,6186
MA0101202409A0219889,공차대치학원가점,,3120219,은마아파트,서울특별시 강남구 삼성로 307,37.4994158642939,127.060298913496,서울특별시 강남구 대치동 941-16,6209
MA010120220811937960,바리스타,,3120105,상수역(홍대),서울특별시 마포구 독막로 83,37.5479248766224,126.922608524662,서울특별시 마포구 상수동 310-2,4049
MA010120220803032746,로펠로세라,,3120105,상수역(홍대),서울특별시 마포구 와우산로 39-14,37.5482761172668,126.922381836543,서울특별시 마포구 상수동 145-13,4049
MA010120220805423889,을지소월,,3130035,방산종합시장(방산시장),서울특별시 중구 을지로35길 13,37.5674838582331,127.000588596149,서울특별시 중구 주교동 327,4546
MA0101202308A0018232,숨,,3110411,도봉역 3번,서울특별시 도봉구 도봉로164길 30,37.6754941299223,127.046396383011,서울특별시 도봉구 도봉동 625-10,1326
MA010120220808289825,이디야노량진역사,,3120153,노량진역(노량진),서울특별시 동작구 노량진로 130,37.5135712191885,126.940820800723,서울특별시 동작구 노량진동 60-11,6922
MA010120220813066488,이디야상계역점,,3110436,상계제일중학교,서울특별시 노원구 덕릉로 698,37.6598379703163,127.075660195726,서울특별시 노원구 중계동 152-5,1715
MA010120220811748704,델리나인,,3120176,논현역 4번,서울특별시 서초구 주흥길 72-2,37.5089443065416,127.01922752923,서울특별시 서초구 반포동 718,6537
MA010120220810536437,빽다방,광운대점,3110420,광운대역 1번,서울특별시 노원구 광운로 43,37.6213484047685,127.059015326082,서울특별시 노원구 월계동 393-14,1891
MA0106202306A1052366,두란노커피,,3130311,새마을시장,서울특별시 송파구 석촌호수로12길 3,37.5090857778941,127.085969830524,서울특별시 송파구 잠실동 210-29,5564
MA010120220811479082,카페양귀비,,3110213,청량초등학교,서울특별시 동대문구 이문로9길 8,37.592968013925,127.057430331663,서울특별시 동대문구 이문동 345-7,2451
MA0101202409A0249040,공차대치역점,,3120220,대치역,서울특별시 강남구 삼성로 155,37.4938823004773,127.062951853381,서울특별시 강남구 대치동 507-2,6291
MA0101202406A0361146,나래카페,,3130002,세종마을음식문화거리(금천교시장),서울특별시 종로구 사직로 111-1,37.576265046553,126.971189364031,서울특별시 종로구 내자동 21-1,3041
MA010120220812113527,모란커피,,3120003,광화문역,서울특별시 종로구 새문안로5길 13,37.5713643760003,126.974406059108,서울특별시 종로구 당주동 160,3182
MA010120220800984982,커피붕붕커피볶는집,,3120003,광화문역,서울특별시 종로구 새문안로5길 13,37.5713643760003,126.974406059108,서울특별시 종로구 당주동 160,3182
MA0101202406A0390572,와트커피,,3120125,구로역,서울특별시 구로구 경인로 546-1,37.5019277954125,126.878663049428,서울특별시 구로구 구로동 597-40,8278
MA010120220812991425,블링스타,,3110191,고려대역 6번,서울특별시 동대문구 제기로5길 34,37.5878050276939,127.035246111557,서울특별시 동대문구 제기동 136-152,2473
MA010120220808314224,소낙,,3110146,신자초등학교,서울특별시 광진구 자양번영로1길 24,37.530925534182,127.073436765325,서울특별시 광진구 자양동 586-17,5093
MA0101202305A0019772,러프,,3110186,종암초등학교,서울특별시 동대문구 약령시로 6,37.5824995090924,127.030465967016,서울특별시 동대문구 제기동 148-20,2574
MA010120220808276846,오버슬로우,,3110502,남가좌파출소,서울특별시 서대문구 가재울로10길 25,37.5764952819558,126.922318593638,서울특별시 서대문구 남가좌동 64-44,3692
MA010120220804806892,커피마마퀸E편한세상,독산점,3130231,독산동 우시장,서울특별시 금천구 범안로 1212,37.4661115175872,126.896321051603,서울특별시 금천구 독산동 1007-13,8603
MA010120220812606359,공간A.B.C,,3130231,독산동 우시장,서울특별시 금천구 범안로 1212,37.4661115175872,126.896321051603,서울특별시 금천구 독산동 1007-13,8603
MA0101202306A0106711,컴포즈커피,이화여대점,3130179,"이화여대 3,5,7길 상점가",서울특별시 서대문구 이화여대길 37,37.5586325445023,126.945583934968,서울특별시 서대문구 대현동 56-76,3766
MA0101202209A0095543,리파인오후5시리화인,,3130179,"이화여대 3,5,7길 상점가",서울특별시 서대문구 이화여대길 37,37.5586325445023,126.945583934968,서울특별시 서대문구 대현동 56-76,3766
MA010120220807056135,하우,서울대입구역점,3120159,서울대입구역,서울특별시 관악구 남부순환로 1822,37.4811493314006,126.952649968678,서울특별시 관악구 봉천동 979-2,8787
MA010120220807370517,더아담서울대입구역,,3120159,서울대입구역,서울특별시 관악구 남부순환로 1822,37.4811493314006,126.952649968678,서울특별시 관악구 봉천동 979-1,8787
MA010120220806533112,프라이데이무브먼트,,3110124,뚝섬역교차로,서울특별시 성동구 왕십리로14길 7,37.5494733462344,127.045039400475,서울특별시 성동구 성수동1가 656-1766,4788
MA010120220808711620,스틸커피,,3110305,보문역 5번,서울특별시 성북구 고려대로8길 23,37.584880075968,127.021658584597,서울특별시 성북구 안암동3가 1,2853
MA010120220809321967,달;꽃이피다,,3110190,고대앞사거리,서울특별시 동대문구 제기로4길 17,37.5855439598405,127.033795843494,서울특별시 동대문구 제기동 67-181,2475
MA010120220807019110,로스팅카페,,3130262,상도도깨비 골목형상점가,서울특별시 동작구 상도로22길 32,37.5019192791454,126.937052708861,서울특별시 동작구 상도동 194-22,6959
MA0101202306A0037414,바버젤라또,,3110126,서울숲역 1번,서울특별시 성동구 왕십리로4가길 2-9,37.5452834067581,127.04580635387,서울특별시 성동구 성수동1가 656-1053,4778
MA010120220812400933,샌프란시스코커피,,3110126,서울숲역 1번,서울특별시 성동구 왕십리로4가길 2-9,37.5452834067581,127.04580635387,서울특별시 성동구 성수동1가 656-1053,4778
MA010120220811658843,시나본,,3110821,보라매역 2번,서울특별시 동작구 여의대방로22아길 22,37.4965776516771,126.924007248409,서울특별시 동작구 신대방동 360-17,7058
MA0101202306A0109599,매일,,3110453,신사1동주민센터,서울특별시 은평구 증산로21길 22,37.5962200194949,126.912322085134,서울특별시 은평구 신사동 28-11,3450
MA0101202301A0072402,메가엠지씨커피까치산역점,,3120121,까치산역,서울특별시 강서구 강서로 33,37.5307051510223,126.847040223456,서울특별시 강서구 화곡동 343-61,7774
MA0101202409A0031359,퀸즈커피,,3120016,동대문역,서울특별시 종로구 종로 292,37.5712765753594,127.010595267901,서울특별시 종로구 창신동 467-1,3119
MA010120220807111449,미드나잇선,,3110252,장안제일시장,서울특별시 중랑구 사가정로37길 73,37.5846824844889,127.081867641636,서울특별시 중랑구 면목동 158-1,2224
MA0101202406A0445440,우디바운스,,3110873,당곡중학교,서울특별시 관악구 당곡길 42,37.4910754351948,126.928716790485,서울특별시 관악구 봉천동 711-2,8710
MA010120220808578009,단백하다,,3130148,방학동도깨비시장,서울특별시 도봉구 도당로13길 25,37.6657404695807,127.034931575977,서울특별시 도봉구 방학동 632-54,1357
MA010120220805361807,고소운,,3110220,외대앞역 1번,서울특별시 동대문구 휘경로2길 4,37.5958223783003,127.060976764003,서울특별시 동대문구 이문동 288-40,2440
MA010120220803588777,파머스카페,,3110126,서울숲역 1번,서울특별시 성동구 왕십리로6길 11,37.5460040957623,127.046089692524,서울특별시 성동구 성수동1가 656-1083,4778
MA010120220800365037,렐란디,,3120149,여의도역(여의도),서울특별시 영등포구 여의나루로 57,37.5230411714538,126.925609406181,서울특별시 영등포구 여의도동 25-12,7327
MA0101202406A0387713,플랩핑커피,,3110542,마포구청역 7번,서울특별시 마포구 방울내로7길 42,37.5616675339085,126.901678142696,서울특별시 마포구 망원동 469-14,3961
MA0101202307A0037182,마우카,,3110080,해방촌예술마을,서울특별시 용산구 신흥로20길 39,37.5472734065486,126.984010350748,서울특별시 용산구 후암동 406-57,4328
MA010120220812461857,더블류피,,3120093,연희동,서울특별시 서대문구 연희로 89-11,37.5663276125794,126.929595938077,서울특별시 서대문구 연희동 188-85,3708
MA010120220800349229,팬더커피숍,,3110800,영등포동성당,서울특별시 영등포구 국회대로54길 43,37.5218228440782,126.909841336428,서울특별시 영등포구 영등포동2가 28-156,7249
MA010120220804547769,구떼라이제,,3110162,군자역 4번,서울특별시 광진구 천호대로113길 2,37.5573093111976,127.083218433817,서울특별시 광진구 중곡동 135-19,4926
MA0101202310A0004454,쓰리어클락,,3110513,연희파출소,서울특별시 서대문구 연희로25길 66,37.5707714041255,126.932829175821,서울특별시 서대문구 연희동 85-4,3698
MA0101202301A0095511,디어,,3130261,성대전통시장(성대시장),서울특별시 동작구 상도로12길 1-4,37.4992665327476,126.930303552551,서울특별시 동작구 상도동 324-41,7041
MA010120220812953872,카페마달,,3111013,송파나루역 1번(송리단길),서울특별시 송파구 백제고분로45길 23-5,37.5098779681821,127.108682118576,서울특별시 송파구 송파동 39-19,5622
MA0101202411A0075326,앙코르,,3110976,언북초등학교,서울특별시 강남구 도산대로78길 32,37.5222627207673,127.04609770893,서울특별시 강남구 청담동 13-20,6063
MA0106202212A0036884,메가엠지씨커피신논현역점,,3120187,신논현역,서울특별시 강남구 강남대로 480,37.505294246872,127.024564800026,서울특별시 강남구 논현동 199-5,6120
MA010120220810420590,카페헤이샌디,,3120242,강동구청역,서울특별시 강동구 성내로 28,37.5293791831946,127.123440440701,서울특별시 강동구 성내동 551,5399
MA0101202311A0076635,페트리코파트너스창경궁점,,3110025,충신시장옆,서울특별시 종로구 율곡로 236,37.5754035180213,127.004596064271,서울특별시 종로구 충신동 60,3123
MA0101202305A0016499,눈커피,,3110921,서울프랑스학교,서울특별시 서초구 서래로5길 34,37.4980076059884,126.996313376295,서울특별시 서초구 반포동 107-100,6575
MA010120220808810840,101빌리지,,3110475,백련산해모로아파트,서울특별시 은평구 응암로34길 17,37.5978312243534,126.92298716641,서울특별시 은평구 응암동 101-78,3463
MA0101202411A0116813,매머드익스프레스대치학원가점,,3120219,은마아파트,서울특별시 강남구 도곡로 501,37.4993163293967,127.061124380047,서울특별시 강남구 대치동 988-14,6191
MA0106202407A2424907,판다커피&디저트,,3120219,은마아파트,서울특별시 강남구 도곡로 501,37.4993163293967,127.061124380047,서울특별시 강남구 대치동 988-14,6191
MA0101202406A0133671,카페띠앗,,3110566,경의선책거리,서울특별시 마포구 와우산로29길 48-14,37.5560101208177,126.927806176379,서울특별시 마포구 서교동 328-28,4052
MA0101202406A0111727,플러스82,상암점,3120098,DMC(디지털미디어시티),서울특별시 마포구 월드컵북로 396,37.5794341606735,126.890322502933,서울특별시 마포구 상암동 1605,3925
MA0101202406A0348114,칸틴,상암점,3120098,DMC(디지털미디어시티),서울특별시 마포구 월드컵북로 396,37.5794341606735,126.890322502933,서울특별시 마포구 상암동 1605,3925
MA0101202406A0145132,정,상암점,3120098,DMC(디지털미디어시티),서울특별시 마포구 월드컵북로 396,37.5794341606735,126.890322502933,서울특별시 마포구 상암동 1605,3925
MA0101202409A0044518,블루샥상암누리꿈점,,3120098,DMC(디지털미디어시티),서울특별시 마포구 월드컵북로 396,37.5794341606735,126.890322502933,서울특별시 마포구 상암동 1605,3925
MA0101202406A0167528,카페우드진상암,2호점,3120098,DMC(디지털미디어시티),서울특별시 마포구 월드컵북로 396,37.5794341606735,126.890322502933,서울특별시 마포구 상암동 1605,3925
MA0101202406A0251067,폴라커피,,3120098,DMC(디지털미디어시티),서울특별시 마포구 월드컵북로 396,37.5794341606735,126.890322502933,서울특별시 마포구 상암동 1605,3925
MA010120220806023097,더초이,,3110907,방배초등학교,서울특별시 서초구 도구로 120,37.4870506032086,126.986148913014,서울특별시 서초구 방배동 862-13,6570
MA0101202406A0161547,디셈버텐,,3111088,고덕동성당,서울특별시 강동구 상일로19길 10,37.5593962470544,127.170289557013,서울특별시 강동구 고덕동 184-2,5222
MA010120220807052283,아로이커피홍은벽산,,3110525,홍은종합사회복지관,서울특별시 서대문구 홍은중앙로 33-1,37.5944744593905,126.946373120051,서울특별시 서대문구 홍은동 48-68,3611
MA0101202210A0001003,라프텔,,3130312,석촌시장,서울특별시 송파구 송파대로37길 40,37.5005533673594,127.107809115036,서울특별시 송파구 석촌동 275-5,5696
MA0101202406A0471430,카페이레,,3110371,삼양입구사거리,서울특별시 강북구 솔샘로 326,37.6169719917299,127.028158062656,서울특별시 강북구 미아동 458-8,1205
MA010120220809960116,매머드익스프레스커피노원,롯데점,3120081,노원역,서울특별시 노원구 노해로 485,37.6548725627852,127.061920279976,서울특별시 노원구 상계동 716,1695
MA0101202301A0007621,컴포즈커피성동,구청점,3130067,왕십리도선동상점가,서울특별시 성동구 무학로6길 50,37.5645234055579,127.034997446955,서울특별시 성동구 도선동 69,4709
MA010120220812163423,블랭킷Blanket,,3110961,언주역 3번,서울특별시 강남구 봉은사로33길 37,37.510418412029,127.034734648714,서울특별시 강남구 논현동 224-18,6107
MA0101202406A0483626,포트캔커피강남,논현점,3110961,언주역 3번,서울특별시 강남구 봉은사로33길 37,37.510418412029,127.034734648714,서울특별시 강남구 논현동 224-18,6107
MA010120220813608927,아더커피,,3120010,원남동사거리,서울특별시 종로구 창경궁로 135-1,37.5745206009378,126.99726050635,서울특별시 종로구 원남동 278,3136
MA010120220809959827,커피타임,,3120010,원남동사거리,서울특별시 종로구 창경궁로 135-1,37.5745206009378,126.99726050635,서울특별시 종로구 원남동 278,3136
MA010120220812910691,토비커피,,3110904,이수역 5번,서울특별시 서초구 방배천로24길 11,37.4849960498318,126.984125393011,서울특별시 서초구 방배동 421-23,6675
MA010120220812192019,카페람람,,3120070,한성대입구역,서울특별시 성북구 동소문로6길 4-10,37.588738067856,127.007597313345,서울특별시 성북구 동소문동2가 27,2860
MA010120220803473837,이리카페,,3110561,상수역 4번,서울특별시 마포구 와우산로3길 27,37.5458699290361,126.921592219447,서울특별시 마포구 상수동 337-4,4074
MA010120220812516149,커피집,,3110813,보라매역 6번,서울특별시 영등포구 여의대방로35길 6,37.5017648303225,126.920043762614,서울특별시 영등포구 신길동 651,7391
MA0106202309A0366882,텐퍼센트은평,구청점,3110486,은평구청,서울특별시 은평구 은평로 193,37.6017993513451,126.928996306697,서울특별시 은평구 녹번동 206,3384
MA010120220800035795,에코레카페앤그로서리,,3110008,배화여자대학교(박노수미술관),서울특별시 종로구 옥인길 14,37.5806339834961,126.967768694259,서울특별시 종로구 옥인동 145,3034
MA0101202209A0076123,매머드익스프레스마포,구청점,3110545,마포구청역 1번,서울특별시 마포구 월드컵로34길 13,37.5654262240272,126.903540811588,서울특별시 마포구 성산동 590-5,3938
MA010120220807750767,톨스위즈,,3110063,효창공원앞역 5번,서울특별시 용산구 원효로53길 30,37.5370420635106,126.962107560234,서울특별시 용산구 원효로2가 78-25,4364
MA010120220806409001,유앤미,,3110221,의릉,서울특별시 동대문구 이문로 193,37.6038497306318,127.061889288684,서울특별시 동대문구 이문동 255-23,2400
MA010120220808435912,아르넬ARENEL,,3110949,한남IC,서울특별시 강남구 압구정로4길 14-10,37.521260919366,127.019886795246,서울특별시 강남구 신사동 526-13,6027
MA0101202406A0039712,카페얼롱,,3110372,강북중학교,서울특별시 강북구 도봉로101길 39,37.6437762044557,127.02867805992,서울특별시 강북구 수유동 167-74,1055
MA010120220806981591,궁전다방,,3110860,호림박물관(성보고등학교),서울특별시 관악구 남부순환로 1500,37.4820398601965,126.917249529383,서울특별시 관악구 신림동 1570-5,8772
MA010120220800443752,오띠,,3130261,성대전통시장(성대시장),서울특별시 동작구 상도로 88,37.4996090680255,126.930563338907,서울특별시 동작구 상도동 324-2,7041
MA010120220806679871,만랩커피당산,중앙점,3120138,당산2동(영등포우체국),서울특별시 영등포구 당산로 165,37.5293366145388,126.898043745702,서울특별시 영등포구 당산동4가 47,7219
MA0106202406A2465782,스타벅스,동대입구역,3120036,장충동족발거리(남소영길),서울특별시 중구 장충단로 166,37.5596450310435,127.006145658127,서울특별시 중구 장충동1가 62-35,4606
MA010120220813928637,아이엠,,3110960,은광여고,서울특별시 강남구 강남대로48길 25,37.4874606892706,127.03501800024,서울특별시 강남구 도곡동 947-10,6265
MA010120220805278096,블렌디스튜디오,,3110960,은광여고,서울특별시 강남구 강남대로48길 25,37.4874606892706,127.03501800024,서울특별시 강남구 도곡동 947-10,6265
MA0101202209A0051854,오'블루,,3110417,월계역 3번,서울특별시 노원구 초안산로2길 110,37.6333500795194,127.057937218774,서울특별시 노원구 월계동 270-19,1867
MA010120220803663478,브라질커피숍,,3130094,청량리청과물시장,서울특별시 동대문구 왕산로 183,37.5799185520045,127.043585998709,서울특별시 동대문구 청량리동 766,2573
MA0101202302A0013665,투썸플레이스숙대입구역점,,3120045,남영동 먹자골목,서울특별시 용산구 한강대로 280-1,37.5433610246366,126.972820148527,서울특별시 용산구 남영동 62-9,4352
MA0101202302A0064419,블루빈스커피,공릉점,3130159,공릉동 도깨비시장,서울특별시 노원구 동일로180길 14,37.6219517907143,127.075327270459,서울특별시 노원구 공릉동 581-1,1848
MA010120220811082120,공릉볼링센타;공릉카페,,3130159,공릉동 도깨비시장,서울특별시 노원구 동일로180길 14,37.6219517907143,127.075327270459,서울특별시 노원구 공릉동 581-1,1848
MA0101202306A0078258,바이러닉에스프레소바,,3120051,뚝섬역,서울특별시 성동구 상원길 26,37.5463272514848,127.049077303857,서울특별시 성동구 성수동1가 14-35,4779
MA010120220804584775,지엠비,,3110605,목동센트럴아이파크앞,서울특별시 양천구 남부순환로 603,37.5152265593721,126.840692276346,서울특별시 양천구 신월동 559-2,8065
MA010120220802915973,일상적,,3110259,사가정역 1번,서울특별시 중랑구 사가정로49길 34,37.5824805031692,127.086846656732,서울특별시 중랑구 면목동 595-45,2228
MA0101202305A0002748,자무쉬,,3110572,서강대역 1번,서울특별시 마포구 백범로 40-2,37.5510241212203,126.937498051128,서울특별시 마포구 신수동 81-64,4109
MA010120220808303991,아르떼,,3110502,남가좌파출소,서울특별시 서대문구 가재울로8길 5-18,37.5757382233248,126.921979767973,서울특별시 서대문구 남가좌동 73-287,3694
MA010120220814255689,청운동108,,3110014,경복고등학교,서울특별시 종로구 자하문로28길 5,37.585175759668,126.970721734962,서울특별시 종로구 청운동 108-5,3047
MA010120220804124416,동감,,3110014,경복고등학교,서울특별시 종로구 자하문로28길 5,37.585175759668,126.970721734962,서울특별시 종로구 청운동 108-5,3047
MA010120220805131718,후문,,3120057,아차산역,서울특별시 광진구 능동로36길 183,37.5526382626784,127.088554820259,서울특별시 광진구 능동 256-13,4987
MA0101202406A0345050,컴포즈커피장한평역사점,,3120066,장한평역(장한평),서울특별시 동대문구 천호대로 405,37.5615016879027,127.064423484736,서울특별시 동대문구 장안동 472-3,2633
MA0101202406A0119080,그로브,,3120170,삼호가든사거리,서울특별시 서초구 고무래로10길 12,37.5017283656701,127.010347938859,서울특별시 서초구 반포동 54-11,6593
MA010120220813918857,이디야은평,구청점,3110486,은평구청,서울특별시 은평구 은평로 197,37.6016374854083,126.929517379573,서울특별시 은평구 녹번동 212,3384
MA0101202406A0051320,컴포즈커피서울외대점,,3110220,외대앞역 1번,서울특별시 동대문구 휘경로 12,37.5958492555621,127.061271195643,서울특별시 동대문구 이문동 305-59,2441
MA010120220800299662,이디야,,3120238,방이역,서울특별시 송파구 위례성대로18길 32,37.5095647920633,127.124719810082,서울특별시 송파구 방이동 208-6,5639
MA0101202303A0048750,메가엠지씨커피올림픽대교북단점,,3120061,올림픽대교북단,서울특별시 광진구 아차산로 481,37.540965355341,127.094956698764,서울특별시 광진구 구의동 200-20,5034
MA010120220800066254,컨퍼런스하우스달개비,,3120003,광화문역,서울특별시 종로구 새문안로5가길 3-12,37.5724725382,126.9741226821,서울특별시 종로구 당주동 3-1,3173
MA010120220802780015,까페오,,3110581,염리초등학교,서울특별시 마포구 독막로42길 9,37.5431626072971,126.946025168938,서울특별시 마포구 염리동 173-14,4155
MA010120220804147074,더감성,,3120205,매봉역,서울특별시 강남구 논현로34길 32,37.4846913765373,127.044570829906,서울특별시 강남구 도곡동 414-15,6296
MA0101202305A0172562,빽다방도봉구민회관점,,3110398,쌍문2동우체국,서울특별시 도봉구 도봉로 551,37.6544863383658,127.037759390686,서울특별시 도봉구 쌍문동 694,1436
MA0101202308A0035688,매머드익스프레스성대,중문점,3110020,서울국제고등학교,서울특별시 종로구 명륜길 40-1,37.5889904836908,126.994984171119,서울특별시 종로구 명륜3가 1-181,3070
MA0101202406A0075336,공차정동점,,3110038,경향신문사,서울특별시 중구 새문안로 26,37.5675157720408,126.968781752868,서울특별시 중구 충정로1가 58-3,4516
MA010120220800594964,카페루이스,,3110537,충정로현대아파트,서울특별시 서대문구 충정로 45,37.5629374352853,126.964278912983,서울특별시 서대문구 충정로3가 190-36,3737
MA0101202409A0219864,댓댓,,3120181,교육개발원입구사거리,서울특별시 서초구 바우뫼로 158,37.4772965233333,127.037579614451,서울특별시 서초구 양재동 108-6,6753
MA010120220803638997,길음로12,,3110307,길음역 7번,서울특별시 성북구 길음로 12,37.6045483165322,127.023770693013,서울특별시 성북구 길음동 531-24,2725
MA0101202411A0130666,카페마레,,3110572,서강대역 1번,서울특별시 마포구 백범로 40-3,37.5510871191035,126.937362198423,서울특별시 마포구 신수동 81-63,4109
MA0101202409A0153015,가이아카페,,3110714,구로4동주민센터,서울특별시 구로구 구로동로28길 99,37.4919640378082,126.889229294716,서울특별시 구로구 구로동 317-91,8306
MA010120220808638397,디저트39등촌역점,,3120112,등촌역,서울특별시 강서구 공항대로 531,37.5511352121621,126.865467294597,서울특별시 강서구 염창동 274-18,7562
MA010120220807133123,나우커피,,3110422,노원역 9번,서울특별시 노원구 상계로1길 62-57,37.659034816873,127.062456389562,서울특별시 노원구 상계동 581-214,1693
MA0101202305A0159365,나눔카페나눔cafe,,3110570,KB국민은행 서강지점,서울특별시 마포구 토정로 226,37.5443377910375,126.935783654193,서울특별시 마포구 신수동 448-8,4091
MA010120220813725458,드디어커피원남점,,3120010,원남동사거리,서울특별시 종로구 창경궁로 150,37.5756468513997,126.997588756465,서울특별시 종로구 원남동 96-9,3127
MA010120220803993077,아키비스트한남,,3110096,한남힐사이드아파트,서울특별시 용산구 한남대로42길 41,37.5439677844828,127.002987318489,서울특별시 용산구 한남동 726-354,4417
MA010120220800337158,세원,,3120146,한강성심병원,서울특별시 영등포구 버드나루로 44,37.5226350371293,126.911548527601,서울특별시 영등포구 영등포동2가 94-117,7248
MA010120220804928018,시니어카페카리스,,3110837,숭실대입구역 1번,서울특별시 동작구 상도로60길 8,37.4944847724365,126.953975910247,서울특별시 동작구 상도동 493-10,7040
MA0101202305A0144330,썸머스테어,,3120156,"총신대입구역(이수, 총신대)",서울특별시 동작구 사당로 305,37.485428127377,126.981343837361,서울특별시 동작구 사당동 147-110,7008
MA010120220800436656,빽다방노량진학원점,,3130265,노량진중앙시장,서울특별시 동작구 만양로 94-2,37.5118520546792,126.94443028692,서울특별시 동작구 노량진동 119-155,6913
MA0101202406A0360974,빙동댕,개포점,3130310,강남개포시장,서울특별시 강남구 삼성로 38,37.4886903642076,127.066837191944,서울특별시 강남구 개포동 186-1,6329
MA010120220803457302,로쏘,,3120005,삼청동,서울특별시 종로구 삼청로 81-12,37.5828713608456,126.981262940699,서울특별시 종로구 팔판동 40-1,3054
MA010120220809973260,메가엠지씨커피발산,중앙점,3110649,우장산역 1번,서울특별시 강서구 우장산로2길 49,37.5525322476818,126.837229154968,서울특별시 강서구 내발산동 703,7693
MA010120220809306922,템포컴퍼니,,3120164,내방역,서울특별시 서초구 서초대로 111,37.4881865537274,126.994425559757,서울특별시 서초구 방배동 876-21,6588
MA010120220814269484,오소리커피,,3110482,연신초등학교,서울특별시 은평구 연서로41가길 6,37.6261066571977,126.926764223874,서울특별시 은평구 불광동 451-4,3339
MA010120220803767369,이디도커피,코리아,3120056,구의역,서울특별시 광진구 자양로18길 12-4,37.5373335054972,127.084157970395,서울특별시 광진구 구의동 246-34,5044
MA010120220803539096,루루홀릭,,3110525,홍은종합사회복지관,서울특별시 서대문구 세검정로1길 120-1,37.5956187130569,126.946360975484,서울특별시 서대문구 홍은동 48-11,3611
MA0106202406A2465403,스타벅스,북촌로,3120007,북촌(안국역),서울특별시 종로구 북촌로4길 23,37.5794482966087,126.986471443624,서울특별시 종로구 계동 101-14,3056
MA0101202411A0017749,카페1532,천호점,3130322,고분다리전통시장,서울특별시 강동구 천중로32길 46,37.5423691081384,127.133996446201,서울특별시 강동구 천호동 210-14,5331
MA010120220803418094,지유명차,화곡점,3110669,화곡보람2차아파트,서울특별시 강서구 까치산로28길 6,37.5535544211534,126.854111954007,서울특별시 강서구 화곡동 1128-2,7655
MA010120220803644004,쎄븐,,3110200,동대문경찰서,서울특별시 동대문구 홍릉로 48-1,37.5845945305887,127.044064238181,서울특별시 동대문구 청량리동 359,2484
